Time,Cz,Fz,Fp1,F7,F3,C3,P3,O1,Pz,Oz,O2,P4,C4,F4,F8,Fp2
289.0625,13.2481,10.7222,10.2484,15.0601,-1.3762,16.6946,20.1317,-6.2224,41.3084,17.4478,-9.5347,23.7633,10.8022,-0.9814,-9.3607,5.2170
296.8750,13.5528,9.9198,8.7485,9.7235,0.3112,13.3119,21.5174,3.3429,38.6481,18.7260,-8.5810,23.8110,15.4682,0.6430,-5.8615,5.3718
304.6875,16.1984,6.9116,6.3313,8.8708,2.7686,15.4964,25.2558,13.0498,36.0546,14.6704,-8.7260,20.1111,17.1898,-5.6486,-5.2574,1.6866
312.5000,14.8824,10.0631,10.3588,16.0369,3.8077,19.7994,18.3077,-4.0744,32.1157,7.1126,-11.5916,20.7856,12.9965,-4.5425,-2.6395,4.9874
320.3125,10.5709,9.9248,10.2062,18.1859,-0.1061,17.7217,17.2665,-3.3406,32.3404,2.0082,-12.1739,19.9597,13.7361,-0.1146,-0.0064,6.4063
328.1250,9.8865,6.9183,8.3271,19.8483,-2.5214,14.8230,19.1741,4.6560,32.6901,4.0500,-8.7476,16.9686,17.3860,-0.2614,-0.8603,4.2441
335.9375,9.8627,13.3009,10.4069,19.6389,-4.0671,13.7651,13.3490,-4.4397,28.1043,7.2303,-6.4595,17.6466,15.9824,0.2683,1.1602,7.2415
343.7500,6.3490,16.5126,8.8435,14.6173,-7.3420,12.7850,13.3469,-1.7430,27.0255,0.5226,-6.8229,14.2023,14.5038,1.2156,4.1866,8.2389
351.5625,2.5952,10.1598,6.7033,18.7133,-9.3201,11.2910,14.2148,0.1023,29.5398,-3.8598,-5.3137,8.8865,14.2271,-0.3649,0.0855,4.3842
359.3750,1.6309,9.2959,6.4869,21.5888,-11.3015,4.8006,11.1880,2.7241,25.7405,-5.2151,-3.7394,14.0245,12.9387,0.1866,-2.3685,3.3769
367.1875,1.3392,12.7215,7.0908,12.1475,-10.4311,-1.0349,8.6538,2.2750,25.8590,-7.0595,-6.2760,20.1926,12.3578,5.3460,7.4184,8.7040
375.0000,-0.2964,5.4259,6.5519,10.8520,-9.6075,0.2388,7.8017,-4.0848,30.3353,-10.5036,-10.5550,18.0307,12.8582,10.6278,18.3209,11.4611
382.8125,-1.3982,-1.3500,5.0671,17.2939,-12.2107,1.6735,7.3256,-4.9701,28.9340,-9.6371,-11.0212,15.7634,12.4181,10.9123,16.4285,8.7198
390.6250,-1.3563,1.0759,2.6033,12.3487,-11.0533,1.7555,14.6112,12.8745,27.6321,-6.9236,-10.9739,13.9517,11.3039,6.1379,7.6127,4.4796
398.4375,-1.8636,2.5645,4.6684,9.3757,-2.0629,5.8213,19.0057,15.7076,30.8946,-5.3283,-13.3168,10.4002,9.0893,4.4747,4.5699,4.7775
406.2500,-2.2525,0.5680,7.7355,14.9847,1.9957,6.7808,14.6853,6.9340,28.4369,-9.0869,-14.9953,12.7214,10.5769,8.6666,7.1438,7.1479
414.0625,-1.9478,0.2905,6.9414,15.4632,-1.8754,2.3318,12.7932,9.0030,26.2795,-13.3696,-16.5750,17.1440,15.5364,11.4190,9.7969,7.7657
421.8750,-3.0355,-0.2233,4.9728,10.6833,-3.6042,2.6354,17.2123,14.7100,31.5013,-12.6086,-17.4072,14.0747,14.3035,11.0633,10.6410,7.2948
429.6875,-2.9074,1.6252,2.7082,0.7124,-3.8275,8.8650,21.7551,14.4864,36.7071,-8.0136,-13.0393,13.2419,12.0179,11.6896,7.5520,6.8396
437.5000,-1.7905,3.5215,-2.0191,-8.0022,-10.3884,8.8829,25.7437,24.4802,36.4890,-8.6989,-11.3681,18.7249,15.9055,11.4047,5.5259,4.5779
445.3125,-5.6177,-3.4083,-1.4400,7.9114,-11.0824,0.1512,24.5879,36.5918,32.1026,-17.8042,-15.3595,15.0814,12.7872,6.4563,8.2192,1.5115
453.1250,-11.1392,-7.6409,8.0139,34.3250,2.4319,-4.0720,17.3743,27.7247,28.3967,-19.3717,-15.5906,5.2524,4.9818,0.1330,3.5307,0.9439
460.9375,-9.7133,-1.4977,9.4254,29.8703,8.4068,1.3218,21.3401,28.5733,30.0632,-14.9983,-13.6150,8.2257,6.8612,-3.0160,-9.2909,-0.9535
468.7500,-5.5863,-0.5930,1.3706,10.1296,0.9204,3.5552,30.8650,43.7452,34.8421,-15.5207,-13.9936,15.7028,9.2778,-2.0353,-11.6660,-3.8440
476.5625,-6.2486,-6.8717,1.1159,10.9116,2.0107,0.9412,28.8751,38.1306,37.7677,-13.3438,-13.9650,9.0027,3.4582,-0.9864,-8.4765,-3.5705
484.3750,-8.8542,-5.7312,4.4017,17.9107,6.8887,3.2022,27.5902,34.0247,36.2922,-13.8346,-15.9603,1.8821,2.4103,-3.5019,-11.2186,-3.5498
492.1875,-11.2420,0.7579,3.6566,15.7553,2.7809,3.1589,27.2160,37.8272,32.9623,-15.7695,-16.7812,6.2212,4.6749,-7.3026,-8.8696,-3.2398
500.0000,-13.8243,-4.9384,0.8674,15.1961,2.2387,-3.6041,25.3785,46.7270,27.4222,-18.1661,-14.1761,4.8216,1.3197,-8.1874,-3.9030,-5.0048
507.8125,-13.3415,-12.6755,1.7386,19.6916,9.2046,-0.6605,23.6720,41.4103,23.6867,-19.1517,-17.0955,-3.5264,-0.9262,-6.7136,-6.7006,-6.6367
515.6250,-10.0562,-11.0680,0.6538,18.4747,8.4947,6.2647,25.9964,41.6702,21.0336,-25.2118,-22.1047,-2.8956,-0.5563,-9.0815,-8.6342,-8.0155
523.4375,-8.2008,-6.0097,-1.2466,13.4363,4.3566,2.7320,26.0977,45.1589,21.0621,-22.7694,-17.7090,2.2451,-0.4372,-15.1124,-11.2710,-9.7762
531.2500,-6.7669,-6.3089,-3.4756,12.3365,0.8673,-0.1587,28.2963,49.5107,23.4593,-18.2050,-16.8451,4.4624,2.0281,-19.5800,-20.0452,-13.9380
539.0625,-3.2765,-7.2705,-5.5126,13.9575,-5.4760,1.4549,29.1249,47.4595,25.1000,-22.5825,-21.8861,9.8577,2.7695,-23.1181,-21.7714,-16.1895
546.8750,-1.5841,-5.4321,-7.6589,10.4424,-9.5910,-1.8285,29.3485,50.5448,26.2251,-24.3069,-18.2330,13.0364,-1.4177,-27.8259,-20.8838,-17.4465
554.6875,-1.2201,-3.2238,-8.0332,6.5313,-9.5453,-0.7908,29.1357,45.4550,29.2205,-20.2822,-11.7959,9.9628,-1.4367,-29.1089,-25.4955,-18.1755
562.5000,1.5100,-11.7035,-13.0361,7.8953,-13.0287,0.9909,32.6454,60.6659,20.5270,-38.5683,-18.5521,5.7145,-0.0446,-25.3984,-20.5857,-21.1757
570.3125,4.3228,-17.7224,-8.4501,13.0117,-4.1631,-3.6181,19.8048,41.3700,10.4278,-50.9014,-25.7616,1.5769,-1.8013,-18.0025,-8.9430,-15.6720
578.1250,1.2144,-17.9262,-7.5441,9.9944,0.2218,-5.4327,19.1403,40.0970,10.7854,-55.8805,-27.7414,-2.1738,-2.8569,-14.8045,-11.3295,-14.8602
585.9375,-0.0574,-13.7536,-10.3210,6.1596,-8.4954,-1.5492,21.6724,36.2833,18.3029,-53.2932,-23.2219,1.2635,-2.8164,-19.5899,-15.6972,-16.9025
593.7500,3.2136,-14.1277,-13.7827,5.1500,-14.4587,-4.5321,23.6659,46.2273,16.8959,-52.1601,-18.9754,4.2961,-4.1793,-24.4908,-14.6691,-19.7527
601.5625,4.3338,-17.4388,-13.8634,5.4797,-8.0101,-2.8021,28.8247,58.1949,14.4943,-57.4172,-23.1121,-0.1757,-4.0352,-22.5978,-18.5281,-21.5216
609.3750,6.6483,-17.9501,-7.5691,11.4503,-0.2870,7.1443,24.4479,29.2156,20.3870,-61.1395,-31.4487,-3.6161,-3.3721,-18.3901,-20.9269,-17.5309
617.1875,11.0845,-21.1580,-7.6622,14.5374,-0.3077,5.1563,24.5901,30.7277,20.0159,-67.5224,-36.2042,-2.0361,-3.2578,-18.9692,-19.5017,-18.1774
625.0000,8.7396,-17.5990,-9.0067,7.6938,-2.7918,1.1522,23.7034,32.5328,21.1452,-57.4873,-31.5651,0.2906,0.0134,-21.5962,-16.5976,-17.6150
632.8125,2.8272,-19.9302,-16.8319,-3.4018,-10.6239,4.4333,32.3308,53.4610,22.2591,-59.6992,-31.7385,-1.1800,1.0318,-23.2659,-7.2422,-19.8824
640.6250,5.4973,-25.3122,-16.4302,-0.7916,-7.2300,6.7821,32.9980,52.2266,21.5504,-65.2542,-40.3267,-4.0987,-3.4112,-23.1887,-3.3754,-19.7100
648.4375,8.5584,-23.0535,-11.1686,6.9447,0.3135,6.9723,29.4051,40.7095,21.0691,-63.4880,-41.5861,-1.8323,-3.5502,-25.9420,-14.7852,-20.3800
656.2500,2.8686,-15.3771,-12.3295,2.8243,-7.3702,2.9910,24.9668,36.5402,19.9769,-50.2201,-31.5345,2.7579,-1.1391,-28.9207,-17.5896,-20.4627
664.0625,-1.3323,-13.2620,-14.6099,-5.3044,-13.6545,-7.5619,18.2296,38.5210,12.5843,-43.9853,-29.1865,2.9946,-0.1011,-24.4830,-6.4819,-16.9569
671.8750,2.9154,-13.7344,-12.6264,-3.6183,-9.6824,-9.6803,14.8077,34.7201,7.2565,-51.0223,-35.1138,1.9223,2.2008,-21.9388,-5.8346,-15.6018
679.6875,6.7649,-15.1312,-15.1963,-1.0890,-12.6374,-4.2892,17.7075,38.2118,5.2751,-54.7521,-33.6232,3.0904,2.3609,-27.2868,-11.1805,-20.1617
687.5000,1.9330,-12.5871,-17.4547,-6.8796,-18.0811,-8.6635,15.3405,41.0683,1.4300,-36.3669,-26.5452,1.4325,-3.8394,-27.1764,-10.7900,-19.9744
695.3125,-4.8132,-6.7263,-16.9366,-14.2428,-17.6739,-11.9719,14.8368,42.7285,1.9371,-21.2467,-20.4322,-1.9749,-5.0551,-24.2588,-14.4166,-18.1602
703.1250,-2.0839,-6.0011,-16.2971,-13.2566,-16.5845,-2.4336,15.1393,30.6087,4.9965,-18.9890,-18.8203,-4.8322,-0.8103,-26.9661,-17.6510,-19.0265
710.9375,2.1662,-7.4903,-12.8621,-8.4864,-13.0540,0.7677,8.1399,12.4099,-0.1857,-12.9928,-25.3006,-6.8906,-1.2721,-25.3093,-15.6263,-16.5094
718.7500,-1.4170,-2.1621,-9.2646,-9.9067,-10.5451,-6.2755,4.1687,9.6834,-2.1227,-3.7926,-26.5160,-4.9405,-4.1408,-20.0258,-19.5257,-12.9710
726.5625,-1.8019,-0.4932,-11.7642,-15.4021,-16.3727,-4.9985,6.7057,9.0531,4.5775,0.0009,-19.4724,-3.4209,-4.6233,-19.4262,-21.6978,-13.5573
734.3750,3.1143,-7.1057,-13.9790,-15.0132,-20.0577,3.4627,5.4938,-3.1625,4.3897,-1.2148,-24.8201,-8.3241,-4.4018,-17.6882,-15.2072,-13.4334
742.1875,0.1289,-5.5539,-11.2200,-12.3671,-15.5610,5.9752,2.6561,-9.1228,-0.4731,-1.5845,-31.5939,-12.5576,-5.3228,-16.7869,-16.2417,-11.9901
750.0000,-8.0206,2.9085,-11.4560,-17.3463,-15.6426,2.0915,4.5980,1.7661,-0.8971,7.9129,-22.3754,-12.2885,-9.6117,-21.5069,-23.1548,-13.2715
757.8125,-9.7050,3.5132,-13.3105,-20.7289,-19.5317,-0.7700,3.4812,2.8868,-1.1703,17.1408,-17.5098,-12.1450,-12.8586,-23.4102,-21.5653,-13.6696
765.6250,-8.4582,3.2310,-10.4730,-14.4529,-20.3862,-1.5291,-2.4390,-14.1556,1.7056,17.0954,-19.5159,-10.9322,-10.8403,-24.5294,-19.9290,-11.9793
773.4375,-10.0021,7.9258,-8.0472,-9.7834,-21.4901,-4.8635,-2.9581,-15.1665,5.8180,20.2998,-14.4390,-9.9068,-10.2957,-26.8650,-23.7390,-11.5880
781.2500,-11.4062,12.2045,-6.3749,-11.7219,-21.9376,-7.6323,-4.9111,-14.9657,2.7573,31.4333,-12.3920,-10.7076,-10.7928,-21.0057,-23.9869,-8.4233
789.0625,-7.4476,13.3550,-6.5932,-18.8499,-22.9752,-4.3461,-8.9645,-28.3530,0.7757,34.9533,-13.5304,-7.7266,-6.4610,-14.8153,-21.6601,-5.4606
796.8750,-0.7448,12.7550,-12.0866,-31.3047,-26.7249,-1.3299,-4.8764,-23.4616,2.9368,36.3712,-6.5840,-3.6049,-5.0464,-17.5461,-19.7164,-7.7491
804.6875,-2.5278,14.0300,-12.1723,-33.5466,-23.3261,-2.6196,-2.5677,-13.6718,1.0603,44.0678,-3.1143,-5.7192,-9.9751,-20.8476,-18.5139,-8.1541
812.5000,-9.8109,15.8850,-7.7823,-22.0425,-17.8860,-1.7073,-4.0543,-13.1687,-2.1651,39.8982,-6.0993,-7.0821,-9.8243,-23.2977,-21.6163,-8.1750
820.3125,-8.9341,17.5965,-5.5374,-15.6234,-15.8224,3.3603,-5.9909,-20.4136,-3.6113,38.1207,-1.4630,-4.1212,-6.9472,-25.0027,-24.9745,-8.6459
828.1250,-6.9619,19.1908,-1.1825,-10.8362,-6.8878,5.2125,-9.4464,-23.3524,-11.5773,44.4857,3.0927,-5.9647,-10.4449,-22.9533,-25.4301,-6.5115
835.9375,-10.9834,22.1317,7.9832,5.5065,3.5925,2.9433,-17.9776,-35.4671,-18.1398,44.1809,0.6722,-10.1118,-15.2777,-23.0379,-25.6956,-2.6333
843.7500,-9.6318,19.4734,7.8603,9.8697,2.3254,0.5894,-19.0432,-33.9238,-19.5044,37.0817,-0.6254,-10.3325,-16.0422,-23.1698,-22.1222,-2.7691
851.5625,-4.3031,15.5564,3.6743,-5.1217,2.0677,0.7331,-17.9993,-31.5713,-20.4763,41.6864,2.2530,-10.6366,-13.2107,-15.8446,-13.1985,-0.7134
859.3750,-6.0615,17.5377,5.1500,-10.4122,6.2503,0.9667,-20.1636,-35.2479,-21.3331,47.0011,6.0437,-12.8271,-12.0956,-11.6609,-6.4592,3.2873
867.1875,-9.0684,21.9240,7.8211,-4.1346,6.0831,0.1243,-20.5843,-32.4686,-21.9344,47.9021,8.8380,-13.7357,-15.7765,-13.2943,-3.6936,5.1338
875.0000,-8.1668,20.8626,7.4805,-6.8458,10.6128,1.3232,-15.6962,-22.3677,-21.7300,48.0548,8.3223,-14.9824,-19.6793,-12.6467,-5.8457,4.3413
882.8125,-7.6148,17.8762,7.2413,-12.2106,19.0339,4.9427,-11.1725,-20.8028,-16.7990,43.1715,7.8462,-15.6172,-19.1306,-13.0483,-12.0255,2.3363
890.6250,-7.1597,17.7562,6.8486,-9.0930,15.3321,5.4936,-10.8499,-21.1492,-15.5823,34.3840,7.1637,-14.6396,-17.2450,-11.5793,-11.8813,2.2134
898.4375,-5.7091,16.2034,7.1471,-4.1888,9.7605,2.9089,-15.1646,-25.6067,-19.4894,27.9409,3.9263,-14.5260,-14.7031,-4.6795,-6.5002,4.7087
906.2500,-5.8654,9.8381,4.3344,-5.9554,10.3151,0.8279,-13.8447,-20.8280,-18.8492,20.5264,3.6478,-13.2184,-14.2714,-5.2010,-7.1883,1.7968
914.0625,-7.5893,9.2377,0.3201,-9.6864,6.8057,-0.9312,-8.8246,-6.6466,-17.4483,14.4368,5.9050,-9.0073,-18.1373,-10.1553,-9.5572,-2.0869
921.8750,-9.3572,13.0793,1.3574,-7.8121,5.3637,-1.8600,-8.5855,-2.2977,-20.0260,7.3866,2.3151,-7.9740,-20.4806,-8.5696,-8.7505,-0.6111
929.6875,-8.9336,8.0795,2.6611,-4.9459,13.3097,0.4880,-7.9766,-4.6637,-18.9405,1.6881,-0.4242,-8.3255,-21.7099,-10.6538,-11.2705,-2.2487
937.5000,-6.6121,0.9306,0.5840,-8.3737,21.5420,2.7348,-4.5753,0.2815,-17.9918,3.8924,2.5847,-6.0187,-24.7592,-17.5438,-15.3254,-7.1640
945.3125,-4.5329,3.8737,2.8402,-11.3628,26.4985,1.4137,-7.3403,-5.3067,-19.9226,4.3296,0.3603,-8.1310,-22.7134,-17.0396,-14.6088,-5.0108
953.1250,-0.9385,4.3332,4.1257,-9.6931,26.1550,-0.2085,-8.3896,-10.0194,-18.1703,-2.5343,-5.6796,-14.2696,-19.3035,-16.2229,-12.2718,-3.5024
960.9375,3.5122,0.0043,0.6593,-8.9448,21.0945,1.0952,-6.1772,-6.0539,-18.2205,1.1741,-3.5491,-15.0466,-22.9952,-20.0071,-12.1383,-6.7825
968.7500,3.7215,1.6972,2.0027,-7.3208,22.2533,3.1887,-10.6364,-13.4588,-24.5868,3.2441,-2.8551,-15.4934,-23.8608,-19.2904,-12.2647,-5.8165
976.5625,1.8784,1.4972,7.6297,-0.7640,30.7351,2.7460,-18.7838,-29.8045,-29.2160,-11.4275,-11.0071,-21.6679,-21.9673,-15.2326,-8.1043,-1.5785
984.3750,0.8968,-5.8713,11.2066,6.0751,38.0793,-1.5371,-26.9581,-42.1072,-34.2831,-15.1850,-16.0733,-28.2888,-29.3496,-10.6907,-2.3435,1.2625
992.1875,-0.7295,-12.3181,12.1109,11.0198,41.5262,-6.9840,-32.1902,-40.3548,-46.4484,-10.5591,-20.8519,-35.3872,-34.4114,-3.6535,-3.0790,1.5728
1000.0000,-1.8199,-15.1126,14.2635,18.1827,43.9051,-9.8505,-36.8739,-43.9216,-55.2108,-16.4969,-31.8066,-45.1122,-33.1644,0.7263,-5.5632,1.9453
1007.8125,-7.1458,-19.8941,15.1921,25.1758,44.1727,-17.9349,-43.3056,-44.8621,-62.9326,-26.1526,-39.9853,-53.0092,-40.2200,2.3246,-0.8474,2.6535
1015.6250,-17.6143,-23.3120,20.0930,31.9594,49.1474,-30.7820,-59.2194,-61.5455,-72.9353,-24.6742,-42.4122,-57.3330,-48.9809,8.8710,5.8890,7.7486
1023.4375,-20.8910,-26.3072,21.6812,35.8739,51.8396,-34.1935,-62.7968,-62.8372,-76.7524,-25.8606,-44.4608,-57.6613,-46.6921,13.3059,8.1753,9.1387
1031.2500,-17.0601,-19.9758,21.0672,34.2559,46.2779,-28.1489,-57.4914,-62.1164,-67.8432,-15.6868,-38.1628,-50.5105,-42.3682,6.9345,8.9941,8.9691
1039.0625,-18.3089,-9.2250,16.4305,27.2879,35.4050,-29.4361,-49.7992,-39.5731,-66.6409,-8.8178,-30.2131,-42.2397,-39.1612,-3.0708,8.7722,6.0096
1046.8750,-19.1081,-1.7351,18.5365,26.9167,35.6466,-28.4705,-53.9635,-47.9586,-69.5552,-1.9765,-26.6222,-40.0869,-36.3362,-6.8576,6.3615,6.9750
1054.6875,-15.6723,-5.0150,16.2068,25.6478,37.2281,-17.6278,-46.6212,-41.6803,-67.2743,-5.0990,-21.4016,-39.6963,-35.3642,-5.6584,2.9815,4.2931
1062.5000,-16.1279,-3.5410,11.5425,16.9364,33.1195,-11.6637,-36.2623,-26.2437,-59.4182,-6.9207,-10.8673,-34.8903,-32.7019,-5.1064,1.5707,2.1091
1070.3125,-17.9574,5.6972,12.6298,11.0438,31.9187,-14.8488,-37.5562,-28.4170,-55.2628,-0.5826,-2.4347,-30.6141,-29.3561,-9.1448,3.3894,4.2551
1078.1250,-16.0823,9.3440,13.8396,11.3562,33.9216,-12.0894,-37.2390,-29.4970,-54.4801,0.8476,5.0832,-29.7055,-29.0474,-12.1782,4.7271,4.8601
1085.9375,-15.2737,11.2464,15.8014,9.6950,34.4404,-4.2057,-41.5983,-52.1477,-49.4654,0.9335,12.6344,-26.0427,-26.4642,-7.1568,3.9397,7.8478
1093.7500,-14.6616,9.4763,11.6329,0.0793,29.5267,-5.3692,-39.7574,-48.8165,-46.5231,-8.6541,14.5656,-18.2421,-20.9438,-0.8969,5.3614,7.7876
1101.5625,-11.7999,7.6118,13.7203,-1.4256,32.9429,-6.2109,-43.8992,-63.5355,-40.2760,-9.0782,17.8721,-14.1330,-16.7677,1.1576,12.0785,11.1266
1109.3750,-11.5745,6.2754,14.8610,4.2366,32.4658,-0.6725,-43.9769,-71.0676,-35.7127,-11.5891,21.1056,-15.3285,-11.7444,0.4694,16.3905,11.9123
1117.1875,-11.0119,9.7758,13.2399,5.1867,26.2264,0.6411,-43.0941,-65.1374,-39.6313,-11.6135,24.4272,-13.9706,-8.9997,0.1215,17.0274,11.3154
1125.0000,-10.3531,12.3933,11.3373,-1.3538,27.2551,-3.8507,-38.4911,-45.2892,-43.4603,-7.5617,28.6345,-10.6706,-10.5312,0.4602,16.4991,10.5588
1132.8125,-13.0739,15.9149,13.1365,-7.4558,31.7536,-0.8265,-35.6791,-48.5898,-35.9479,0.3834,27.1627,-8.4525,-6.6398,1.3484,15.0228,12.6593
1140.6250,-11.3539,20.8455,11.6820,-12.9047,25.8473,4.3568,-32.4983,-50.4730,-32.6452,5.1502,22.0607,-6.4824,-1.1015,1.4219,12.9099,12.9972
1148.4375,-5.9475,23.9213,12.9559,-12.9900,23.9506,1.8200,-37.6656,-59.3111,-36.9735,13.2753,23.1559,-7.3403,-3.7140,2.0093,12.0317,14.5553
1156.2500,-7.3723,19.7254,14.3198,-6.7022,27.7478,-1.6060,-39.9670,-58.3575,-40.1931,8.3337,22.1404,-10.1412,-6.3209,2.2259,12.1713,13.9388
