Time,Cz,Fz,Fp1,F7,F3,C3,P3,O1,Pz,Oz,O2,P4,C4,F4,F8,Fp2
523.4375,-6.7400,-42.1296,-24.0342,-15.5770,-13.8290,-7.0671,0.1887,12.0324,18.5231,18.2935,27.6972,2.8394,-0.6081,-12.1735,-6.1761,-22.3746
531.2500,-5.4761,-38.6883,-22.7478,-14.3111,-21.3732,-8.9633,10.2029,25.4444,29.9889,28.7471,-12.7709,10.6568,6.1748,-13.5734,-10.5418,-21.3513
539.0625,-9.0372,-42.9087,-27.1355,-9.6965,-24.3036,-10.9635,11.4684,23.6983,22.9209,31.7922,22.6407,5.1111,-2.6931,-20.2729,-8.0784,-26.6157
546.8750,-8.6744,-50.3709,-30.4609,-8.3821,-20.6462,-9.0352,2.7725,12.7996,14.8733,23.5090,59.2386,-0.9297,-5.0523,-21.4839,-9.1062,-31.3058
554.6875,-3.8210,-41.1324,-20.2524,-1.3699,-14.4807,-3.4330,4.0815,2.3414,15.4629,3.0295,17.8162,0.6636,5.4827,-16.3744,-5.3847,-22.1066
562.5000,-2.7389,-33.3179,-13.8812,0.7434,-11.8811,-2.6667,3.5216,-3.2641,11.2968,-4.2603,4.8238,6.8504,12.6999,-5.6822,8.4806,-11.9130
570.3125,-3.5252,-38.1599,-21.6878,-13.0279,-16.7848,-8.8699,-8.8995,-2.1931,5.2647,6.8332,38.1562,11.3028,7.8452,-0.9875,13.1336,-14.2025
578.1250,-1.7859,-42.0717,-24.4126,-17.2999,-18.4089,-12.8601,-7.6695,-0.9331,9.1169,7.3071,32.8893,12.7446,4.8413,-7.1802,13.2195,-16.8937
585.9375,-4.9823,-39.7074,-19.5166,-8.7109,-13.9145,-13.7392,-1.0985,-9.3774,6.6488,-8.0034,20.0716,11.8310,7.8933,-10.2249,15.4883,-14.7197
593.7500,-9.4771,-38.6796,-16.7296,-2.0793,-8.7850,-15.1062,-13.2284,-19.2082,-6.1792,-13.7928,32.5635,1.6613,8.4577,-5.6343,14.9943,-13.5345
601.5625,-11.4860,-41.6673,-16.9083,6.1794,-5.4949,-19.8539,-25.7922,-22.0874,-11.2144,-8.9507,57.0849,-9.3895,-3.8662,-12.0344,7.3104,-18.5842
609.3750,-8.6835,-38.9808,-11.1996,15.3313,-3.0173,-18.6255,-19.8650,-16.3724,-4.6842,-6.1678,24.6074,-8.3866,-4.8261,-14.4435,5.3976,-16.0019
617.1875,-10.3059,-37.8489,-15.5172,5.0754,-8.8990,-16.6464,-18.4211,-20.7214,-7.8807,-13.8414,39.4818,-6.5574,-1.2090,-6.7937,2.6141,-16.3764
625.0000,-10.1013,-35.6451,-16.7063,-3.2936,-9.3184,-14.2186,-17.3007,-21.2635,-8.9333,-15.4615,35.0503,-5.7141,0.7818,-5.9735,9.8388,-14.0327
632.8125,-9.0832,-41.4818,-16.2147,5.1685,-2.1843,-12.1755,-13.4245,-20.2406,-8.4347,-13.2854,50.1925,-1.8599,-7.0566,-15.0473,7.9180,-18.4503
640.6250,-6.9787,-40.0781,-13.9991,10.3566,1.6913,-4.1617,-8.8416,-11.7974,-6.3583,-5.7928,46.1759,-5.2221,-2.6252,-12.2674,-5.6224,-20.3285
648.4375,-13.0691,-38.3922,-17.7628,1.9292,-2.6905,-5.1702,-11.4965,-11.5921,-5.8648,-4.5968,56.5812,-8.0080,0.6341,-11.8197,-8.0716,-22.0251
656.2500,-15.7622,-40.3116,-14.6802,2.1801,0.8703,-11.4926,-13.4494,-13.4853,-3.6720,-5.0351,28.6157,-2.3502,2.7995,-15.3386,12.8898,-16.0414
664.0625,-15.5412,-43.8030,-16.9078,3.1637,1.0460,-13.7306,-18.9327,-19.1575,-12.1951,-7.0440,51.6128,0.6872,-0.3634,-14.9253,14.1580,-18.1811
671.8750,-12.6549,-39.5113,-18.0004,3.0932,-4.3897,-5.0258,-14.6556,-12.8729,-10.7151,-3.2661,46.5946,-4.0321,5.4268,-12.1038,-0.3561,-20.7592
679.6875,-13.8043,-43.3344,-23.7184,-9.0667,-7.8419,-7.3098,-10.6595,-9.8338,-3.5129,-1.4386,63.2233,2.7517,2.0272,-12.7269,-0.7925,-23.5301
687.5000,-9.7760,-42.2744,-23.6187,-19.8830,-3.5408,-13.7599,-12.0790,-10.5433,-2.4867,-2.3323,72.5975,10.9499,-2.0221,-7.5821,3.8394,-20.1337
