Time,Cz,Fz,Fp1,F7,F3,C3,P3,O1,Pz,Oz,O2,P4,C4,F4,F8,Fp2
78.1250,-5.1838,-12.9200,-30.3978,9.9239,-2.8503,-6.1985,14.4531,-10.6980,-1.8322,-24.7649,-8.1067,-11.2776,-17.8587,-3.0178,-10.2396,-18.2819
85.9375,-1.4790,-7.7198,-36.0230,-4.7242,-6.3524,0.0084,-1.5431,-9.3914,3.0917,-18.1809,-2.7512,-4.3472,-10.5658,-3.6373,-13.6088,-19.1115
93.7500,-2.4541,-5.4675,-40.4712,-4.6769,-16.8644,2.1051,1.1905,-5.7984,5.9771,-14.2393,4.9695,-3.4775,-8.4043,-7.3831,-22.1601,-24.0260
101.5625,-0.5884,-5.5419,-41.4868,3.8859,-22.9816,-4.2599,-1.6798,-9.5418,7.7186,-17.8675,2.3923,-3.5487,-10.4444,-7.4937,-21.8759,-24.6613
109.3750,3.5896,-8.8158,-42.0778,0.8728,-18.9400,-3.2127,-13.5657,-17.5937,7.5532,-24.7732,-4.0687,-2.1991,-7.1937,-0.3639,-10.5483,-20.2066
117.1875,3.4823,-12.7880,-42.2452,-2.4653,-16.4894,-1.0397,-22.5610,-23.2926,5.3947,-28.5155,-4.0012,-1.9006,-1.5612,3.3917,-3.9580,-18.5235
125.0000,4.4083,-10.6952,-40.5938,3.0112,-21.3019,-3.4642,-33.2432,-26.1380,8.3741,-27.6443,-2.3713,0.2321,-1.1880,1.2461,-6.4139,-18.5875
132.8125,4.2129,-5.6727,-41.3203,6.1655,-26.2756,1.6275,-33.9092,-25.3986,10.1452,-27.1667,-3.5221,-1.9933,-6.0605,-2.1401,-12.3769,-20.0003
140.6250,-5.2869,-4.1939,-50.0589,6.5486,-28.6284,1.9088,-6.0658,-15.8784,2.8952,-23.9755,-4.6831,-10.2685,-13.7633,-5.6351,-13.4578,-26.0560
148.4375,-10.1442,-2.9569,-47.8098,16.1947,-24.6505,-6.3954,-36.2508,-22.9639,1.5365,-17.5970,1.6648,-4.8260,-13.6835,-6.4169,-6.7392,-24.4276
156.2500,-12.3342,-9.6722,-46.9424,14.7653,-22.9479,-9.9356,-25.5715,-24.6993,-0.6145,-23.3974,4.3829,-2.5310,-13.2538,-3.3901,-1.0503,-23.7904
164.0625,-6.8514,-1.7641,-48.5760,12.9400,-25.6221,-4.6832,-78.9944,-35.7747,2.1586,-16.7497,11.5376,-1.1232,-3.0310,-2.6081,-2.0139,-22.0131
171.8750,-11.3710,3.5230,-55.9712,11.6152,-33.1787,-11.3052,-68.4890,-25.9511,-1.6912,-5.8640,12.7030,0.7699,-3.5132,-5.1185,-7.0235,-26.8320
179.6875,-9.8920,7.5273,-56.6269,20.5656,-29.3494,-9.6839,-100.6747,-32.2886,-1.3978,-0.2689,13.6823,7.8395,-2.6756,-2.3943,-5.3273,-25.3079
187.5000,-7.2059,2.6633,-58.0363,23.3678,-27.0945,-8.0852,-80.2431,-33.0750,-6.6532,-10.2955,2.9536,-2.8258,-3.0284,1.1659,1.7066,-24.7741
195.3125,-2.6194,0.4018,-54.9615,25.3712,-29.6207,-11.7936,-85.6209,-37.6813,-7.6732,-14.2904,-1.6703,-8.6222,-0.7637,2.4901,5.0513,-22.6459
203.1250,-1.4151,1.7343,-47.6826,24.3323,-34.4899,-9.3236,-100.0467,-40.3695,-4.4779,-11.6999,4.3196,-4.0174,-0.7589,5.1109,2.5407,-18.8287
210.9375,-3.8901,2.8388,-49.6446,20.0018,-37.8180,-4.9251,-67.4032,-30.9900,-3.9835,-13.9952,0.5071,-5.6034,-3.9511,3.8007,-3.0662,-21.0781
218.7500,-0.5908,7.3515,-50.4634,21.6802,-38.1168,-5.5207,-74.1683,-29.4960,1.6593,-10.3050,-1.9555,-2.1599,-2.7881,-4.4229,-7.9378,-23.0834
226.5625,-4.0061,2.4430,-58.5112,14.2211,-43.8533,-9.5431,-46.8712,-21.2050,1.5797,-8.8955,3.6479,1.4471,-5.1778,-4.9371,-4.7667,-27.5676
234.3750,0.3753,1.7728,-50.8504,18.9663,-47.2246,-5.8199,-91.4816,-35.3201,2.9678,-7.9808,7.8322,3.1334,3.2131,4.2244,4.7676,-19.8547
242.1875,0.9751,-7.6703,-41.4266,27.7342,-45.5861,-6.5315,-61.9773,-34.6164,-1.3498,-19.6225,-8.6134,-5.7013,1.3638,6.6217,6.4646,-17.3558
250.0000,3.8383,-5.7979,-36.8323,28.2016,-39.2489,-2.4513,-76.2391,-37.3031,2.7215,-18.8664,-9.3464,-4.7350,0.3157,2.0364,3.1569,-15.9890
257.8125,1.5978,-1.5893,-38.0703,14.1267,-46.0792,-3.3798,-63.4742,-31.2304,3.1287,-15.4510,-1.2748,-3.9507,1.8695,-2.8772,2.1587,-16.9514
265.6250,1.7716,-0.9677,-44.9544,11.1276,-53.5897,-6.3892,-46.7237,-23.2092,2.1694,-10.1963,0.3909,-3.4146,0.9874,-7.4577,0.8738,-21.8726
273.4375,2.2295,-0.6358,-45.2345,12.3238,-55.9605,-2.4365,-47.1550,-19.6959,7.1185,-6.1525,0.6525,0.2002,-5.0525,-9.1746,-6.1369,-23.5114
281.2500,1.2222,7.6253,-41.6772,7.8999,-60.7736,-2.3256,-72.4957,-25.1587,8.2098,-2.5456,4.8496,2.6553,-2.7946,-4.3374,-1.7149,-17.4511
289.0625,-0.7411,6.2346,-28.7427,7.7955,-64.0753,-9.9171,-87.6940,-37.8642,0.8379,-10.1881,3.3052,-0.2309,1.7142,2.8797,16.0468,-6.7659
296.8750,-0.8896,-2.5533,-20.3745,6.4053,-59.6259,-12.0331,-80.2869,-41.3230,-2.7273,-16.8528,-0.0110,-3.7403,-3.1080,5.1570,24.3064,-2.4719
304.6875,2.0516,2.1889,-24.4283,1.7185,-59.7160,-9.9998,-78.1379,-35.7187,-0.0033,-11.7888,1.8258,-1.9060,-5.9760,1.8389,16.0564,-5.2318
312.5000,2.9606,8.7716,-34.5889,0.5569,-65.8446,-10.4205,-69.9125,-30.2249,-0.1554,-7.5999,4.6852,-1.4739,-3.2795,-0.6167,13.9932,-9.8475
320.3125,2.2458,3.9818,-37.2208,-2.5018,-63.3992,-8.1899,-60.8797,-30.3136,-0.5600,-10.8952,4.9325,-3.5510,0.7667,1.2825,23.1231,-9.7267
328.1250,2.5560,1.3585,-32.2829,-6.0786,-57.9493,-8.1930,-57.1154,-29.9473,-0.7318,-12.7482,1.3367,-3.5330,3.5038,0.7879,23.3305,-7.7551
335.9375,0.8044,6.6529,-33.1449,-3.7277,-60.1559,-10.2236,-49.0137,-27.0840,-4.2015,-11.7118,-0.7616,-2.6103,-0.1764,-2.5218,20.1070,-9.0382
343.7500,-4.0669,11.7387,-38.2654,-6.3384,-61.1379,-8.1468,-42.9540,-21.9987,-5.6888,-5.4776,4.1795,-1.7853,-5.6865,-6.4490,23.8295,-10.9632
351.5625,-5.3027,11.1502,-39.5185,-11.6091,-55.0550,-9.4866,-45.7791,-15.1511,-4.3870,5.5170,7.1696,3.5017,-3.3765,-10.5190,20.7210,-13.2204
359.3750,-0.4997,8.7805,-38.5209,-9.4714,-50.8164,-13.9770,-46.5122,-11.8850,-5.7714,9.7508,3.7665,5.2152,-0.8683,-8.4898,15.0417,-13.9476
367.1875,3.7756,14.2592,-38.1236,-7.6766,-44.3157,-9.9616,-59.1347,-19.0073,-8.1040,3.9436,1.7453,-0.1678,-1.4356,-0.6166,21.6191,-8.6162
375.0000,0.3529,19.5391,-31.5738,-5.6459,-33.8063,-7.0292,-58.1151,-21.9542,-14.5661,-0.4355,-0.1460,-4.7380,-2.0570,-2.2174,23.9176,-4.9451
382.8125,-3.7173,17.8590,-23.1629,3.5751,-27.3124,-8.1072,-60.0653,-20.0277,-22.7931,5.6438,-1.4859,-4.9062,-4.2072,-8.4313,17.7515,-6.0897
390.6250,-4.3460,16.7646,-26.8520,0.2971,-28.0763,-6.6295,-53.6846,-15.9790,-26.1635,9.3645,-2.1750,-7.8172,-7.4731,-5.0958,20.3320,-6.7068
398.4375,-0.6360,23.1244,-31.9346,-9.6449,-29.0953,-6.7960,-60.5957,-15.8154,-22.1698,11.0729,-0.0341,-6.4395,-1.1103,-4.0283,24.9153,-5.2127
406.2500,-1.6198,23.9668,-30.7478,-12.9052,-31.2947,-12.2980,-52.4644,-9.7473,-16.8926,15.8355,2.1914,-0.9003,3.1992,-11.4896,20.0063,-7.4206
414.0625,-3.6228,26.2685,-30.4132,-17.3450,-33.9992,-12.7541,-53.5912,-4.7184,-9.3339,22.1830,4.4116,2.0094,1.3656,-12.4507,15.8976,-7.2178
421.8750,-1.4889,29.6906,-32.4952,-19.8316,-32.2689,-10.4934,-46.5877,-4.3384,-5.2844,17.1379,1.1126,1.0231,1.2303,-7.3643,17.1977,-4.8990
429.6875,2.4684,26.6178,-30.5019,-11.1196,-25.9168,-8.3181,-45.8530,-9.8642,-3.6393,8.1749,-3.0051,1.5021,4.2539,-7.2530,19.9124,-4.1140
437.5000,0.9102,25.4678,-25.7827,-14.0876,-24.7471,-7.6701,-40.7599,-8.2283,-1.8271,8.3980,-3.2455,-0.4332,3.8237,-9.1915,21.8309,-2.2124
445.3125,-0.1251,31.7691,-20.7557,-21.3892,-25.3849,-9.3462,-47.3989,-4.8045,-1.0083,15.9601,-0.6189,-2.1287,1.9336,-8.2571,21.1186,1.9349
453.1250,1.0495,29.1223,-19.0420,-12.5896,-21.9793,-8.4900,-47.3612,-4.4934,-1.5775,17.0762,-1.2453,-2.8388,-1.7303,-6.9070,20.6614,1.7392
460.9375,0.6856,25.0375,-14.0257,-6.2554,-17.7259,-4.9665,-39.1325,-4.7891,1.8531,12.3693,-4.9754,-5.6561,-3.1158,-7.9950,20.1491,2.5586
468.7500,1.1351,30.9692,-6.5601,-9.3748,-13.6515,-8.0297,-35.9830,-4.1546,2.8649,10.6282,-5.4882,-9.7107,-1.7581,-9.8367,18.6285,6.7518
476.5625,2.2234,31.7474,-7.4995,-5.5389,-9.1915,-10.2830,-36.4930,-4.4823,-1.7106,11.5844,-1.9413,-9.8038,-3.0312,-7.0916,20.8299,6.9909
484.3750,0.1587,29.3256,-10.4319,-5.1201,-11.4830,-5.1509,-46.0272,-5.1519,0.8772,15.0159,-0.2419,-3.8705,0.8488,-1.3504,22.8123,7.0037
492.1875,-3.2000,33.1963,-10.4770,-13.2378,-17.2568,-7.3529,-45.1922,-0.4499,6.4956,20.0617,-2.8096,0.4289,8.1900,-0.1215,21.6098,8.5713
500.0000,-2.5967,33.2668,-11.2997,-7.6067,-12.0081,-11.7178,-40.2385,0.1070,4.6849,19.3015,-4.1168,0.6770,6.2660,-2.0972,23.0850,7.6017
507.8125,-0.5143,30.4279,-12.0419,3.7442,-3.0118,-4.3147,-47.4398,-4.9108,4.7252,14.7271,-3.9778,1.5681,1.6445,-2.8215,20.8677,5.7007
515.6250,-2.6155,31.7236,-12.3987,2.1888,-6.0920,0.2258,-39.3009,0.1839,10.9532,16.2816,-6.4625,1.5342,1.3686,-3.6221,13.8182,4.5324
523.4375,-4.5824,32.9025,-13.2870,4.4067,-11.5292,-1.7679,-35.6293,6.9857,13.4377,25.6750,-6.4008,0.9237,-0.1781,-5.1703,14.2847,3.5039
531.2500,-6.6964,30.7873,-14.0821,8.3598,-11.5514,-0.9074,-27.7968,9.8811,8.5661,28.4784,-5.3268,1.3578,-2.2924,-4.1609,16.0318,2.2064
539.0625,-6.8753,31.7887,-11.6451,4.0455,-9.6716,-2.1514,-30.2191,6.0153,6.9132,23.1459,-4.9239,2.2871,1.7718,1.1821,17.0155,5.5322
546.8750,-4.2625,28.3600,-10.6469,6.5852,-4.6866,-5.6709,-34.2671,0.6913,5.7040,18.0624,-5.3670,-0.8244,1.1471,5.7635,26.3032,8.5358
554.6875,-2.4752,24.2947,-13.1836,16.1160,0.2227,-1.1574,-31.8748,3.3743,1.4027,23.1262,-4.8886,-3.7378,-3.9504,3.4446,29.0066,5.2449
562.5000,-5.7276,30.9388,-8.1150,13.5009,-2.5540,2.4578,-37.7407,9.3583,2.7785,33.9630,0.0501,0.4324,-1.0010,-3.0330,17.3333,4.3241
570.3125,-9.7815,36.9073,-6.3036,5.2974,-6.5684,-2.5052,-34.6650,12.3366,5.9158,36.4769,5.2590,6.7703,4.1840,-6.9634,14.2538,4.9943
578.1250,-5.2133,33.0416,-9.8601,7.1598,-1.5638,-2.2476,-37.8071,8.1298,6.0301,31.5354,3.5597,10.4969,6.2390,-5.3017,19.1505,4.4380
585.9375,-1.2625,25.0582,-6.8832,8.8077,6.9144,1.1395,-36.3859,4.6332,5.1479,24.4230,-4.0806,9.5778,4.6369,1.4380,20.5847,6.8098
593.7500,-3.0567,22.2160,-1.5243,9.5215,10.1392,0.8004,-31.9243,3.7291,4.2500,21.5715,-6.3064,9.2951,3.2598,4.9353,23.9958,10.1643
601.5625,-1.4642,24.4053,-4.6619,13.8450,7.9334,3.7188,-34.3983,6.0333,3.8261,26.9548,-3.3959,11.8517,7.0646,0.3284,22.1394,6.7872
609.3750,0.0318,23.4195,-10.9961,11.5151,7.6281,6.7896,-19.8774,12.9472,4.4917,29.3771,-5.8097,10.2823,7.9732,0.0228,18.8448,3.0002
617.1875,-0.6249,20.2562,-4.1807,10.3654,10.8649,6.0958,-10.2394,10.3361,1.1792,22.3331,-10.8671,6.9089,3.5956,7.5079,29.4093,9.7021
625.0000,2.5384,17.9365,6.1799,16.4985,13.1637,8.6715,-1.9099,7.4918,-8.9559,17.2130,-14.2216,3.9598,1.6525,10.3801,34.5693,14.4197
632.8125,5.6867,16.2986,9.6737,18.1186,16.8579,14.1130,9.6876,12.7988,-12.5697,18.8777,-14.8657,-0.6595,2.4767,10.5836,25.4061,13.0898
640.6250,2.9633,16.0218,5.1575,16.3065,18.2284,12.4932,12.0854,14.6061,-10.8536,20.1335,-10.8190,-1.7180,1.4441,13.3001,26.2546,11.9719
648.4375,2.6383,20.6428,3.0241,17.2155,7.1507,6.6330,-5.0224,11.7071,-13.1914,27.2068,-1.6459,5.5148,5.8676,10.3536,31.9310,11.4781
656.2500,3.4940,25.4225,8.1075,13.4892,-2.7017,4.8782,-16.9136,13.5009,-11.5585,36.2394,4.7886,11.3579,12.9710,4.0178,27.2244,11.7201
664.0625,5.3270,28.9324,16.6017,14.5996,1.0388,7.2940,-42.5363,5.5586,-2.5794,33.8722,7.2546,13.6292,15.6811,3.0205,25.3787,16.7486
671.8750,8.7943,25.1961,15.2937,17.6413,0.9095,7.3184,-27.0990,3.3756,-2.9739,23.4805,4.5392,14.3095,13.2041,5.6464,27.2223,16.5050
679.6875,15.1929,22.9352,15.3169,16.3276,-1.0639,11.4333,-44.2501,0.3606,-1.6854,25.9895,3.8575,18.4540,16.7946,9.2026,26.0054,17.2809
687.5000,14.2472,19.2494,19.5732,14.8068,3.0225,14.1593,-49.7008,-1.7966,3.6550,23.8737,-1.4657,16.0605,15.9539,10.9176,28.8809,20.4377
695.3125,17.1670,19.9295,24.8356,21.5285,5.6382,13.6654,-54.5692,-7.0338,6.2206,18.0523,-4.5702,11.5359,14.5199,8.5523,30.9878,22.9345
703.1250,18.3147,19.9404,23.9945,19.4954,5.9672,14.7069,-39.4877,-2.0097,2.9289,18.3543,-3.4810,8.6998,12.0705,6.9614,25.5348,20.6482
710.9375,16.6740,20.3421,23.9817,19.2937,12.6655,20.4325,-53.7611,-5.1725,0.8174,20.1818,-1.2731,9.0488,8.3023,8.6903,27.0046,21.6694
718.7500,14.7823,16.5201,22.9802,22.6485,11.5557,18.7827,-33.6109,-6.5515,-4.3450,10.7599,-5.0225,6.2915,3.5753,10.9529,32.6665,21.5911
726.5625,16.8640,20.5765,26.3684,18.5605,0.1350,15.0863,-37.7370,-5.7970,-3.4206,14.2434,-1.6576,10.4675,11.6509,9.8216,29.7973,22.8617
734.3750,15.1178,25.6756,24.7282,9.2058,-7.5682,15.4204,-43.6675,-1.0299,-2.8125,24.4871,1.6329,19.2010,19.8467,4.6922,28.2677,21.5594
742.1875,15.6845,23.5026,28.7409,10.6706,-8.1098,17.6069,-43.2973,-3.5189,-5.2318,21.7939,-2.1003,21.6564,17.1277,2.6043,30.8517,22.8100
750.0000,17.2876,22.4007,38.5586,14.8565,-6.1925,17.3961,-60.1293,-10.5262,-2.6105,18.1056,-1.8997,21.4785,15.4446,5.1823,26.6033,27.1725
757.8125,11.5742,23.3441,42.5403,12.3983,-10.2591,10.3249,-39.1655,-2.6928,-0.4518,19.9783,-1.6827,22.2252,17.5266,2.5354,20.3826,26.6961
765.6250,13.7363,25.2311,33.6024,13.8975,-13.3403,6.9907,-39.5125,-1.5508,2.3325,21.5133,-5.3829,25.2467,18.9738,5.4306,25.7025,25.3408
773.4375,17.6132,20.5501,34.1175,11.3922,-11.2439,12.8646,-44.7244,-7.5769,7.2789,12.4408,-10.7884,24.4496,14.9598,19.2622,30.8847,30.8988
781.2500,17.0708,18.4459,36.9243,8.0860,-8.6261,16.8628,-36.8738,-6.4119,6.9304,9.7125,-13.0826,21.1620,15.1268,20.2569,29.5601,31.9175
789.0625,18.1372,17.7021,35.3994,12.7168,-9.1745,13.8875,-19.2200,0.4822,2.6875,13.1911,-18.5911,14.8721,14.3445,13.1258,28.2521,27.9360
796.8750,17.9333,13.9471,34.3084,16.6464,-4.8298,15.8030,-13.1860,4.4780,4.5224,15.1055,-22.1335,7.0193,5.1746,16.3440,24.9831,26.9685
804.6875,16.4484,14.3878,36.1868,16.9417,-0.1551,22.4696,-18.1232,3.3359,5.2574,14.6477,-19.8313,6.2030,4.1707,16.1334,21.2173,27.1245
812.5000,17.2758,17.3235,34.7901,13.9528,-4.7794,19.5268,-4.9111,5.7143,-2.3944,14.2885,-20.7065,8.3846,12.0819,10.1954,23.1935,25.0438
820.3125,14.3684,15.4468,36.1526,7.4657,-9.2097,12.1782,3.0032,6.7931,-5.1562,13.0993,-20.5037,10.6266,14.2389,15.8058,25.1273,27.1562
828.1250,12.9268,17.8578,39.1066,7.5787,-5.7544,13.8274,-28.3829,-0.5554,-0.5495,15.6020,-12.8521,18.2659,18.4871,19.5883,24.2746,30.3330
835.9375,15.2071,18.7666,37.8109,9.3097,-3.4476,17.7392,-20.2455,-0.7997,-3.5351,12.1866,-14.6372,20.4496,22.9234,13.4673,25.8139,28.1952
843.7500,13.9757,13.5416,46.8803,11.3685,-1.2202,16.4030,-9.2556,-3.4234,-6.8219,4.2214,-21.3312,16.7099,17.9992,13.3211,27.7929,31.4389
851.5625,10.2790,10.4943,60.8646,18.2865,0.8815,9.8349,-20.9624,-10.2723,-7.4453,0.9029,-20.4828,16.8778,12.3621,14.7763,27.2799,37.0016
859.3750,13.0611,7.9375,58.1750,16.5147,-0.8915,8.5446,-0.1562,-7.8684,-10.4889,-4.9130,-22.4755,18.0269,12.5930,13.7044,25.8130,34.5044
867.1875,22.6396,8.5491,59.7846,10.7686,0.3046,17.8161,-20.5112,-12.0288,-5.7096,-4.7356,-22.1407,18.9101,13.0007,15.9285,22.8814,36.8975
875.0000,19.0027,7.2367,63.9012,12.3159,-0.7932,14.1535,-4.8315,-6.3440,-8.6546,-1.9418,-19.2134,13.0152,4.7501,11.2605,18.6610,35.4410
882.8125,8.6458,4.5576,59.2561,14.4299,-4.1749,3.6858,53.4235,8.7821,-21.4277,-1.6397,-21.0597,4.1970,-1.7725,4.9614,19.4207,28.7007
890.6250,16.1342,6.9717,60.4916,14.9963,1.0805,13.5953,-3.6663,-4.3230,-19.4334,3.5480,-19.4184,5.8724,4.9231,8.3096,22.1897,32.4026
898.4375,15.3352,-2.9898,59.7656,11.4779,3.0102,15.7743,35.8112,2.7425,-24.5523,-4.5693,-27.8786,-0.5229,1.3373,6.8154,16.2460,28.1027
906.2500,16.8562,5.0082,62.9011,22.5578,2.3677,13.9580,2.3374,-7.8276,-25.2120,-4.7276,-27.5149,3.5436,10.3997,3.3111,13.3345,29.2019
914.0625,13.9050,4.9282,52.5258,13.3140,-4.3485,14.0585,9.4065,-6.7602,-22.7480,-6.6657,-25.2534,7.2286,13.2632,9.5100,19.7940,28.1561
921.8750,17.4273,-0.8140,41.4825,3.7939,-8.5602,14.3657,5.3515,-5.7268,-13.3717,-4.6214,-17.7050,13.4663,13.2129,9.2735,21.9094,23.7608
929.6875,18.0038,4.0878,35.4905,9.2087,-13.8687,11.1816,1.8765,-5.0793,-8.4917,-2.5542,-13.0853,20.3339,15.3370,-0.0041,14.3692,17.8355
937.5000,13.6235,10.1799,33.8185,8.6444,-20.4933,14.8829,0.6438,-8.4966,-6.1722,-7.6496,-12.5472,25.5154,15.0824,1.4735,13.9290,18.9132
945.3125,15.9906,2.6893,38.2211,0.4100,-22.7389,16.3963,10.5657,-13.3621,-8.3346,-18.5923,-11.7311,24.9737,13.1380,8.9593,21.6787,23.4854
953.1250,20.7235,-0.4589,35.0884,3.0436,-17.9842,12.5640,-1.6836,-18.4280,-12.2923,-19.8827,-9.4293,24.0700,16.6922,11.8429,24.2356,22.5795
960.9375,17.1066,0.6453,31.2463,7.8412,-18.1160,14.0939,1.1535,-16.9566,-14.1922,-18.4358,-11.0866,19.3996,15.1158,13.3267,25.2198,21.0395
968.7500,20.6372,-1.2880,36.9800,11.9477,-17.6945,20.8169,-4.4416,-21.2804,-14.5953,-22.0722,-10.7286,12.2131,11.9202,12.6214,25.1986,22.8392
976.5625,25.8887,-2.0414,33.6538,12.1195,-14.2588,24.3160,8.5786,-17.3570,-19.6105,-22.9329,-4.9525,8.5249,12.3629,9.5980,14.8959,17.5347
984.3750,21.5026,2.8453,20.7989,6.7012,-16.0831,24.4821,16.3406,-8.6262,-18.6865,-13.9391,4.4320,13.4782,15.0303,6.4719,9.9845,10.5467
992.1875,14.9307,1.5640,26.9253,6.0523,-21.2625,16.2270,14.6467,-11.1936,-17.6946,-13.8107,4.9754,13.7392,19.1279,3.8198,21.1902,14.1974
1000.0000,11.3837,-3.0869,36.6214,13.3054,-20.1205,8.9863,19.0398,-14.8154,-20.5628,-19.1686,-1.9030,9.0384,23.0683,4.1061,25.8296,17.7696
1007.8125,10.6188,-1.0512,28.1286,15.6297,-17.7299,13.5815,23.8932,-7.8209,-15.9308,-13.6281,-1.1340,13.9132,21.9826,3.1397,15.3448,12.0438
1015.6250,12.6160,5.3424,15.7215,12.3632,-18.2172,11.3912,30.0306,2.1514,-13.1431,-3.1084,5.1478,19.0512,20.2896,-1.4147,8.2673,5.2849
1023.4375,9.5438,7.6382,11.9685,10.9065,-15.2972,1.5424,30.9877,5.2117,-19.4556,1.9952,7.4262,17.0707,22.7883,0.2885,7.9717,3.8750
1031.2500,4.9344,6.0513,2.7633,5.4064,-12.6177,1.5749,27.3608,10.9467,-17.6689,11.9937,10.2314,16.8980,19.9592,1.3424,10.3430,0.5289
1039.0625,6.8655,7.1221,-3.9172,-1.4134,-12.5599,3.0335,22.4993,16.1341,-12.7364,21.5377,13.4243,18.2059,14.7851,-3.4713,13.9561,-1.8667
1046.8750,4.8029,9.6378,-1.5496,-0.3325,-10.9235,-1.4463,19.9206,13.6071,-18.1262,19.7334,14.0439,16.8471,16.0991,-0.4092,14.0684,0.1141
1054.6875,1.2381,5.1559,0.3396,3.5464,-7.7747,0.2722,20.0657,13.0898,-17.7048,18.5380,14.9822,14.6146,13.5769,3.4865,10.2049,-0.0861
1062.5000,9.2205,-2.4927,1.0787,5.7561,-0.7148,7.2118,19.6404,15.7223,-13.0759,20.6618,10.0887,7.2251,6.7585,-0.5169,6.6400,-2.3727
1070.3125,13.9289,-3.6715,-1.2849,7.3759,7.5285,11.7062,17.8745,11.6954,-19.0767,14.1392,1.2298,-0.3812,9.9349,3.1064,7.4833,-2.2405
1078.1250,8.8066,-2.1396,-9.5789,3.1430,6.3795,13.1100,14.7721,5.9292,-17.6145,6.4852,4.9446,4.7784,18.1490,8.4974,12.7591,-2.7531
1085.9375,7.8823,-3.1754,-14.1733,-5.3131,1.0849,9.2242,16.8948,8.2830,-4.0109,7.5313,13.9230,13.5494,19.9737,0.5589,11.4134,-6.1917
1093.7500,5.7369,-3.2523,-12.5514,-7.4828,0.1357,4.9985,20.9915,11.2898,0.4241,8.6389,15.0213,16.0649,19.9913,-6.1585,1.6803,-8.9173
1101.5625,-0.7616,-2.6040,-12.6887,-6.3484,-3.1085,3.8010,21.1032,8.7326,-0.5768,5.6866,19.2470,19.8307,20.8015,-4.5593,0.5566,-9.1820
1109.3750,2.3892,-3.1474,-12.3990,-6.2910,-2.0470,0.7767,9.3855,4.7271,1.8426,5.7942,24.5139,20.7924,20.2196,-2.6880,7.1190,-6.9866
1117.1875,7.6940,-5.2978,-6.1455,-2.8587,9.0322,0.9268,6.1939,3.0663,-1.8595,3.8017,16.2336,11.8521,19.5501,1.3846,8.3823,-3.0395
1125.0000,5.7969,-5.3408,-2.7119,2.0028,14.4549,5.1961,0.8061,-0.7151,-7.9881,1.2613,11.0950,7.3721,20.8113,4.5794,10.2912,-0.8179
1132.8125,2.6627,-3.4285,-4.7214,1.3588,12.5805,0.0281,-4.8844,-1.2335,-12.1330,5.8652,18.0317,8.2542,19.6768,4.8503,16.7786,-0.6006
1140.6250,3.4110,-3.0369,-1.6835,3.9542,20.8286,-4.5189,-18.3286,-3.6411,-15.8922,9.3735,19.1224,4.9868,16.2978,10.0214,22.1597,3.2400
1148.4375,5.3049,-7.8492,-0.0094,7.1267,31.5998,0.5427,-16.0261,-6.2346,-15.8845,3.1722,12.1717,1.1975,12.4664,14.9202,25.3573,5.4856
1156.2500,7.5849,-6.7247,-9.1946,2.0725,32.9357,0.0100,-19.9194,-4.1053,-12.1283,6.3613,15.1611,4.4470,13.8319,13.2678,23.1955,1.5595
