Time,Cz,Fz,Fp1,F7,F3,C3,P3,O1,Pz,Oz,O2,P4,C4,F4,F8,Fp2
0.0000,4.6322,6.6961,1.6649,-4.7973,-0.9369,3.8287,-0.9055,-8.5599,2.5547,-3.5224,-0.4112,-0.4482,-0.6660,3.4730,3.6480,4.3774
7.8125,5.2951,5.1759,3.0293,-0.9703,1.5235,4.9461,-1.2128,-11.7523,-0.1353,-5.6162,-3.2956,-1.4314,2.3482,4.9498,4.5760,4.8721
15.6250,7.9208,5.0633,-0.3892,-6.9719,-4.5273,-0.5913,-0.3861,-7.9980,3.1158,-3.1388,-2.3093,4.1231,9.7244,2.8841,2.4697,2.6477
23.4375,9.7572,3.3253,-3.9776,-15.6457,-7.2572,-1.6841,0.0924,-4.4502,7.4866,-3.4545,-0.3371,11.2493,10.2271,1.9720,0.4868,0.6973
31.2500,9.2317,3.6104,-1.1571,-13.1749,-0.1672,3.5043,1.3477,-5.1736,5.4446,-6.6757,-4.5667,7.0199,4.4476,2.6040,1.4118,2.3114
39.0625,7.7382,1.8614,0.0816,-7.9310,1.7700,2.6235,0.8018,-4.2905,3.1246,-4.9281,-7.6092,-0.6334,6.1063,1.8350,2.4131,2.1251
46.8750,3.7491,2.6264,-0.8067,-8.9464,-1.6140,-1.3813,-5.5888,-3.1080,1.8956,-4.4490,-3.8077,-0.4375,8.7120,5.0084,5.1086,3.0669
54.6875,1.5596,2.4762,0.5276,-6.9076,0.3795,0.0158,-8.6473,-4.7840,-1.3696,-7.0013,-1.8535,1.6324,3.7198,9.6495,7.5023,5.1094
62.5000,6.3167,-3.3540,-0.4422,-4.1775,2.0383,2.3479,-3.5763,-5.5125,-0.6815,-5.0826,-3.4014,1.8821,1.1003,5.7870,3.2645,1.7058
70.3125,8.8219,-7.9999,-3.6694,-6.1002,1.1244,3.8689,-0.1489,-1.5146,3.6387,-0.2755,-1.0744,1.5980,0.8256,-2.0602,-1.8352,-3.4572
78.1250,5.2033,-6.9915,-3.1681,-4.4242,1.3532,4.3514,-1.1773,3.8470,3.5608,2.0131,0.1734,-0.5167,-2.4196,-2.9102,1.7169,-2.5989
85.9375,4.2206,-11.1943,-3.2221,0.2804,-0.1341,2.0520,-1.1303,4.3389,1.3671,2.1467,-2.3517,-1.1431,-1.1286,0.1815,5.8663,-2.0611
93.7500,7.1641,-10.6277,-3.7506,-1.5638,-0.8403,3.1017,-3.2219,-0.6670,0.2892,-0.5159,-3.1099,-0.6029,3.8538,0.4284,4.5715,-2.4410
101.5625,10.4243,-11.8009,-3.9642,-1.3831,1.1495,8.0457,-3.3944,-1.8951,0.0965,-1.3722,-4.4713,-1.9942,5.7703,-1.8963,3.9584,-3.5745
109.3750,9.3157,-12.2411,-4.2808,0.1162,-2.8595,5.5767,2.4248,1.4762,2.0515,-2.2793,-8.8804,-0.7180,7.5681,-0.3157,8.0380,-2.4130
117.1875,3.1752,-14.7006,-4.9133,-0.2326,-5.6801,1.0947,4.4485,-0.1995,2.4259,-6.6839,-9.2800,0.4660,8.4756,6.3381,11.9513,-0.5637
125.0000,1.5837,-13.7570,-3.9404,0.5183,-2.6686,2.6228,0.4026,-1.9366,-2.2168,-6.4285,-7.2879,-4.9270,5.1610,7.1563,11.5540,-0.0808
132.8125,6.2177,-16.0847,-4.3813,5.3827,-1.9776,4.4160,0.1943,0.5739,-4.5106,-0.3014,-8.4746,-8.2394,4.6602,-0.2265,7.6088,-3.8044
140.6250,3.2602,-17.9870,-5.1292,7.5117,-2.8057,3.9422,2.8408,2.2821,-1.7952,-0.6781,-5.3838,-5.8884,3.8854,-2.9787,5.5373,-5.7775
148.4375,-2.8581,-18.8015,-4.7863,7.8202,-0.8046,3.7554,1.9368,2.0816,-1.9641,-3.8762,1.4885,-6.0672,-0.4565,0.0336,6.8687,-4.9103
156.2500,-1.0131,-23.2734,-5.6350,9.8806,0.6633,2.5148,-0.2198,2.2867,-4.7953,-0.5890,0.9760,-6.0501,1.4007,-2.1993,5.4533,-7.3032
164.0625,-0.9888,-26.3111,-6.6366,10.5175,1.7068,2.6143,-2.2702,3.2648,-4.9018,1.8331,-2.1050,-4.7220,7.6474,-5.8384,2.6779,-10.0811
171.8750,-4.7470,-20.3125,-4.5661,10.7464,2.2616,3.3639,-3.3565,6.3541,-5.3548,-0.7416,-1.3956,-9.0104,5.6766,-3.4845,4.8700,-7.0882
179.6875,-1.6288,-16.0961,-2.3213,11.0311,2.2464,-0.9405,-3.4261,6.9126,-8.8541,-1.9297,-3.6477,-10.7556,0.9696,0.4887,9.4980,-3.1249
187.5000,0.4324,-16.3897,-1.0363,9.6081,4.6147,-5.7626,-6.9710,1.1153,-11.9607,-2.5735,-6.5398,-4.1508,2.0125,3.5782,12.6865,-0.9313
195.3125,-5.1884,-15.4120,-1.9066,8.1210,3.1205,-4.3791,-10.2198,-0.3334,-12.4767,-3.1732,-1.2575,-1.5188,4.8188,5.1905,13.7780,-0.7201
203.1250,-5.6932,-19.7189,-6.2589,8.1938,-3.0958,-2.0714,-5.2277,5.9686,-9.8388,-0.3909,4.3851,-3.8100,6.2756,1.8421,10.0765,-5.3516
210.9375,-0.1494,-17.4143,-6.7105,5.7415,-4.8047,-5.0762,-1.9511,8.2131,-6.5394,0.8152,4.5614,-1.2829,5.2363,-2.2468,7.4093,-6.3118
218.7500,1.3359,-18.8493,-6.2496,4.6215,-3.0972,-7.1685,-4.9582,4.0309,-5.6700,-0.2178,4.7364,2.4123,6.9470,-0.8900,10.4150,-5.1944
226.5625,-0.1782,-18.4452,-8.1012,1.2259,-7.6588,-7.5884,-6.6577,3.9059,-3.8347,0.2480,5.4538,3.3029,12.1235,1.2018,11.4172,-5.0631
234.3750,2.2572,-16.9810,-9.2707,-1.5460,-10.8255,-8.3597,-8.8914,5.7508,-2.0923,1.1365,5.1016,4.0525,12.4870,0.6379,9.4491,-5.6208
242.1875,3.4251,-18.1674,-9.4726,0.8692,-10.5041,-7.6381,-12.9732,5.8945,-4.5536,0.5447,8.1507,6.4153,8.8152,-0.8274,9.4796,-6.5612
250.0000,-2.4503,-17.3570,-8.6152,3.9785,-9.0565,-6.4637,-13.5002,5.6771,-8.2979,-0.8643,9.1632,6.9683,9.3291,-0.8237,9.7752,-6.4996
257.8125,-6.7190,-10.6361,-3.4247,6.1077,-2.3495,-5.8292,-12.9443,2.9008,-10.9695,-4.6367,0.6894,2.6050,10.1435,1.3798,11.1829,-2.1705
265.6250,-3.7330,-9.7469,0.1680,12.3606,2.3120,-2.5056,-12.6178,-1.7115,-14.3159,-8.7701,-6.9537,-1.0886,8.8414,1.9458,12.8786,-0.1627
273.4375,-1.2695,-10.4433,-3.1390,10.1063,-2.7508,0.1509,-8.2275,3.2793,-11.6343,-6.1791,-2.5538,0.6278,7.1770,-2.0859,7.5112,-3.8426
281.2500,-2.1183,-19.0471,-7.6671,5.0937,-3.8978,-0.3432,-3.7816,9.8049,-4.2052,1.1240,3.9929,0.5785,5.0325,-3.7953,1.6631,-8.7087
289.0625,-2.0408,-12.0126,-3.8032,6.0859,-1.5254,-0.8686,-2.1377,6.6553,-3.2173,-1.3639,1.9935,-4.6199,2.1260,-2.7791,4.8223,-4.4605
296.8750,-0.9483,-8.2063,-1.6868,8.9181,-0.3251,2.2963,-0.3726,3.6805,-4.8875,-7.2341,-3.5703,-7.3719,4.5111,-4.1198,6.7086,-2.9344
304.6875,-2.1236,-7.2864,-2.3184,4.5171,0.6050,2.6219,-1.6817,10.0631,-2.8727,-4.4404,-4.5785,-9.1393,4.2377,-3.7571,5.1123,-3.0453
312.5000,-2.3596,-6.4511,-1.6931,3.3617,0.6986,0.4205,-3.4419,9.9578,-4.3503,-0.9105,-2.8357,-13.2070,0.4955,0.3407,6.4110,-1.1134
320.3125,-2.0209,-2.6321,0.5018,6.5079,1.2646,-0.0947,-2.1146,2.7586,-8.9058,-5.1113,-3.5680,-12.5727,0.4271,1.1783,5.4959,0.3069
328.1250,-2.7557,-0.3272,2.8577,7.9061,6.2443,-0.3404,-4.6128,3.4892,-9.9143,-6.8640,-5.9288,-8.4618,0.4454,-0.4414,4.3658,0.9439
335.9375,-1.9806,-3.4848,2.4465,9.8881,6.2585,-1.1325,-7.6642,5.2473,-9.5201,-3.0983,-3.5860,-7.0280,-1.2906,-1.0133,7.6878,0.6947
343.7500,0.5658,-5.2291,-0.1512,10.3505,-0.5919,-0.8864,-4.0015,0.7633,-8.5524,-3.8199,0.6582,-6.2150,0.2277,-1.9254,7.3685,-1.0555
351.5625,3.2809,-1.6557,0.8454,9.2373,-0.6871,0.6016,-1.8243,-0.4411,-5.5333,-8.2851,-2.9708,-5.8365,3.3962,-2.2454,4.4436,-0.5111
359.3750,6.2054,-1.9865,3.8350,13.5333,4.8042,3.0554,-5.6967,-1.5396,-5.3209,-10.0127,-9.5365,-6.8849,6.4183,-2.0744,5.5517,0.7870
367.1875,8.2451,0.0371,5.5266,15.9317,6.9869,3.4116,-9.3846,-5.5466,-8.7035,-13.5831,-9.8575,-7.3732,7.3779,-2.4684,5.8965,1.5692
375.0000,7.3062,2.4741,6.7072,14.9160,9.2142,2.8227,-9.5100,-4.8527,-10.6959,-18.2217,-11.5821,-8.7481,4.7636,-0.9480,5.4730,2.8407
382.8125,2.6007,2.8363,6.7091,15.4508,7.7133,5.6078,-4.4563,-1.7866,-7.4059,-15.7389,-14.9605,-9.1525,2.4986,-1.0410,5.8369,3.2315
390.6250,-0.6659,1.3197,4.3852,15.9235,2.6987,8.1156,0.0409,-2.9165,-1.8109,-10.4540,-8.8819,-5.8585,2.5491,-4.9920,2.2609,0.2994
