Time,Cz,Fz,Fp1,F7,F3,C3,P3,O1,Pz,Oz,O2,P4,C4,F4,F8,Fp2
234.3750,2.3462,21.4812,36.4717,-26.2524,11.9589,-5.7152,-2.9817,33.5206,-14.7265,19.4549,-17.7022,-12.2487,-9.0500,21.9485,-111.0859,64.7582
242.1875,4.8775,7.6664,32.4456,-25.0525,5.8896,1.3814,-7.3110,26.9690,-13.8276,20.3730,-5.3735,-9.5188,-7.0146,20.3670,-109.9658,67.1735
250.0000,-0.3434,9.9278,35.8791,-24.6220,4.9433,-7.7627,-7.2588,17.8465,-14.7065,17.9583,-1.1784,-13.9667,-11.1595,33.3655,-102.3344,74.4768
257.8125,-1.4283,21.9949,41.0069,-28.3975,7.8607,-13.5851,-4.7473,8.0047,-10.7035,16.5996,2.0239,-15.1071,-11.8295,24.7236,-100.6542,79.4533
265.6250,6.2159,-2.7055,28.8980,-26.6731,1.6347,-3.1815,-5.8783,-4.6273,-6.6112,13.3407,12.2823,-3.5343,-1.8882,8.2129,-93.9822,67.5051
273.4375,1.6787,39.1369,33.8625,-24.9357,-4.9807,-9.2724,-7.1544,-7.0105,-13.4146,12.1167,9.9381,-0.9176,-2.0053,13.1622,-87.3395,63.0773
281.2500,1.4006,3.7658,32.5724,-22.7920,-1.9668,-8.2257,-7.9105,-20.0593,-10.8066,3.7854,10.6222,-0.7117,-0.3414,17.8322,-75.3807,74.8925
289.0625,3.0333,17.1963,33.4361,-25.9583,0.2626,-4.3326,-6.2003,-28.7603,-8.8179,0.5611,8.4369,1.0247,6.6308,8.3636,-71.0492,70.0039
296.8750,10.0883,-5.8093,23.5950,-26.1677,-7.6578,2.0925,-4.4876,-35.7966,-8.4536,-4.4845,6.7773,14.6716,16.7649,12.9393,-62.9462,63.0349
304.6875,13.6575,-27.9480,17.9579,-24.0557,-10.3339,6.2026,-4.7904,-35.1374,-7.8841,-6.7885,4.8240,18.9568,20.2587,22.1435,-54.5505,62.1655
312.5000,15.2514,-40.5887,15.5207,-17.9242,-5.9820,15.2220,-4.6005,-28.7538,-1.6354,-3.2983,10.3694,15.0477,17.7198,9.3578,-52.9367,59.2279
320.3125,11.6640,-15.9920,18.1018,-16.9298,-6.5561,12.5429,-3.1154,-19.8204,-1.2524,2.8649,11.8774,15.6983,13.1727,6.7292,-58.4963,53.2463
328.1250,12.7634,-65.7936,9.3898,-19.2174,-11.8591,11.0783,-6.4479,-25.7157,-2.4789,-0.2186,17.4593,24.7120,19.7291,25.1928,-53.9597,61.8173
335.9375,10.6552,-41.2904,17.1828,-22.2957,-8.4116,11.7538,-7.2997,-31.9214,-3.4029,-2.4855,15.6819,19.5427,23.4694,21.3254,-48.5396,68.3428
343.7500,15.2675,-59.2485,15.5701,-18.1564,-3.7801,20.6835,-3.8216,-32.1155,2.7871,-4.9583,16.0736,17.0881,21.5437,-1.4009,-43.0120,70.4294
351.5625,16.9846,-58.3253,11.5926,-20.1675,-9.5115,19.4816,-3.2520,-36.6587,1.9218,-5.6150,18.6620,19.0519,21.3350,-0.9856,-41.6094,64.9389
359.3750,14.2175,-20.2462,14.6462,-25.7825,-13.6110,15.4585,-6.5789,-42.8686,-2.6343,-4.8318,18.3629,18.1422,24.3400,10.6948,-40.9593,57.6310
367.1875,13.5943,-4.3402,20.9659,-25.8849,-5.7497,16.2560,-10.9908,-47.2133,-2.8975,-7.8317,12.5083,14.8746,18.7089,12.7443,-36.3898,59.1993
375.0000,11.2226,17.5696,24.5778,-24.7098,-3.6474,11.3843,-13.2982,-50.3818,-6.9109,-8.5558,11.4102,10.2456,9.6681,16.5885,-35.6042,54.5268
382.8125,7.2026,26.2330,16.2475,-22.9866,-16.5377,11.1332,-11.2860,-60.0817,-9.8346,-8.5923,24.3420,11.8661,12.8721,13.4640,-28.8250,40.4190
390.6250,4.2430,32.3528,15.1411,-20.2012,-15.6033,11.6921,-10.0421,-58.1291,-8.8276,-9.8722,24.5869,12.0824,15.4228,-2.2049,-17.2647,36.2950
398.4375,4.3928,36.8569,23.7551,-20.1631,-3.2080,5.1484,-15.7713,-52.1888,-9.3268,-14.7874,9.9490,4.7711,6.8457,-6.2015,-4.8689,47.6347
406.2500,2.1871,37.2691,23.6006,-20.0808,-4.7962,1.5916,-17.3002,-55.9851,-8.3180,-17.2077,5.4674,-0.4601,0.1530,6.4882,-3.7073,45.8271
414.0625,-3.1769,38.5769,16.5479,-16.8874,-7.4482,1.7487,-10.2009,-57.5755,-3.6080,-13.2883,11.2357,2.7878,0.0072,13.0579,-9.8255,26.2558
421.8750,-1.0077,18.6787,12.3437,-14.8856,-1.7808,0.8555,-8.8920,-54.4108,0.0447,-11.2471,17.3052,7.6780,2.3865,4.0775,-4.0874,23.3687
429.6875,0.2451,14.4349,13.3489,-17.0335,-3.5889,1.7136,-12.3673,-55.0202,-1.0244,-12.9505,17.5732,4.7294,6.7795,2.5734,3.2838,32.2444
437.5000,-4.8406,17.7238,14.4964,-14.1517,-7.2126,3.1799,-9.7657,-54.0056,-1.3044,-11.9740,16.6675,-0.0432,5.4647,13.4620,-4.6222,32.6811
445.3125,-5.9068,-4.7344,15.1716,-0.1067,1.2794,-0.8922,-5.6297,-48.3591,1.0596,-11.1258,18.9002,-0.6518,-2.9276,8.1176,-11.2706,32.1844
453.1250,-6.7542,-2.5686,21.8137,13.6229,6.5422,-4.8242,-7.0788,-45.8008,0.3410,-14.0417,17.6213,-2.2958,-6.6484,-6.2981,-7.5122,38.5045
460.9375,-9.8335,8.3031,26.5266,17.3637,3.5662,-2.4920,-11.5491,-45.2896,-3.3537,-14.7320,14.9870,-5.5573,-7.6979,3.8901,-11.8887,44.0313
468.7500,-6.1919,-7.4403,23.3366,16.5465,6.3652,-2.0927,-10.1477,-38.5051,-3.3479,-8.9748,20.3090,-5.1498,-13.3223,12.1152,-19.9201,42.1494
476.5625,0.7348,-10.9888,21.3496,15.7139,11.9545,-2.6670,-3.8490,-31.4755,1.4463,-3.2184,27.0517,-3.2758,-13.1245,-8.1720,-20.8089,37.3366
484.3750,1.0127,-15.2252,21.0923,13.9460,10.1807,0.0092,-3.2437,-29.0342,1.5343,-3.7565,22.5609,-5.0106,-5.9508,-6.1430,-24.6802,40.0644
492.1875,-2.2883,-17.4557,22.3728,14.4624,6.1797,-2.1585,-6.4742,-26.5034,-3.2258,-7.5687,8.3027,-10.6099,-8.5993,22.4422,-29.4437,43.1488
500.0000,-2.6106,-20.3930,20.0254,21.5959,6.3836,-2.1499,-7.5745,-24.3383,-1.6999,-8.8848,6.6345,-11.3449,-13.3503,18.7742,-23.8950,36.2107
507.8125,0.9717,-27.5445,14.3966,22.2000,9.0566,-0.0111,-7.7322,-22.8280,0.9857,-3.4561,20.4214,-7.4166,-9.9737,1.1303,-23.0658,27.0070
515.6250,3.9214,-42.0583,10.1443,16.5846,4.6519,-1.7668,-7.9951,-22.6841,-2.3667,-1.3209,26.5551,-4.6237,-9.4752,8.3815,-24.5937,30.2830
523.4375,1.9410,-40.3201,11.5025,25.0443,0.2328,3.1344,-8.4487,-24.2315,-2.5092,-7.2446,18.2986,-4.3797,-10.3846,5.8139,-21.6893,31.3539
531.2500,1.0549,-37.9627,11.7462,34.5580,4.5944,12.2111,-11.1472,-24.2268,2.7137,-10.4517,13.3280,-4.0893,-3.2424,-8.9827,-17.3113,24.0759
539.0625,2.8523,-30.4213,10.9790,24.2649,7.7703,6.2549,-12.9239,-20.7522,2.2356,-6.8902,12.0183,-4.3852,-0.1722,1.8275,-14.0102,21.0131
546.8750,2.9595,-40.6207,5.1654,16.3538,1.4665,2.5234,-9.2480,-19.7128,2.9716,-6.2440,13.1537,-2.9636,-3.5435,11.0691,-4.1087,21.3674
554.6875,2.0799,-52.9453,-1.2901,16.2132,-2.5480,8.7860,-5.3137,-18.1601,11.0174,-3.6376,20.9140,-2.4672,-3.2292,-7.8639,-1.6718,16.9394
562.5000,1.4660,-44.4065,-2.5750,7.1239,0.0524,3.6361,-2.7365,-10.3996,15.3200,3.6837,22.6674,-1.9466,-2.8102,-13.4752,-11.0617,10.7637
570.3125,-1.6981,-31.2609,-1.2824,2.3034,0.1672,-4.9747,-0.8582,-9.5787,10.9982,2.8915,14.5045,1.1269,-6.2497,0.7929,-14.1010,6.9101
578.1250,0.6923,-33.0358,-2.1607,11.0379,-0.6479,1.0596,-1.8369,-17.6743,6.3796,-2.3613,15.2758,1.2897,-6.6405,-1.5308,-10.9730,2.8439
585.9375,8.5970,-38.8584,-4.5630,13.9051,1.3309,9.3399,-3.4527,-22.5909,6.4113,-2.8672,20.3881,-0.1878,-3.5535,-9.6115,-10.6579,-1.8657
593.7500,8.0244,-29.3131,-2.6500,12.3167,1.3453,11.5325,-2.9137,-22.2419,4.2020,-6.0618,8.4904,0.5843,-2.6783,2.9107,-10.6189,-3.1942
601.5625,6.2187,-28.7600,0.3623,17.6805,-0.2042,14.7918,-0.6495,-20.2795,0.7702,-12.8444,-7.1876,-1.1927,-0.9470,10.9225,-9.4393,0.9866
609.3750,8.7467,-31.9496,0.5599,19.4378,0.3948,13.3842,2.4164,-18.3964,2.9578,-12.9829,-5.9066,-3.5566,3.7377,-4.2414,-6.9046,3.0736
617.1875,4.6747,-29.3906,-2.0223,16.7402,2.7747,8.5911,2.7305,-20.9249,6.2465,-10.0398,1.9384,-0.2367,6.9861,-8.6959,-3.9525,-4.0065
625.0000,1.8840,-28.0299,-3.4627,16.1573,4.6655,10.0121,-0.7221,-24.9944,4.1263,-11.3786,-0.7968,-0.0988,5.9591,8.6686,-3.9554,-10.6331
632.8125,11.1193,-37.4599,-4.3476,16.7015,4.9650,15.5468,-1.5992,-26.0322,4.4478,-14.3263,-6.4912,-3.8133,4.8834,7.0963,-4.6648,-9.6221
640.6250,13.2865,-38.6206,-5.2168,22.9786,3.7014,14.9914,0.3694,-25.6322,6.1182,-15.4624,-3.8774,-3.1612,5.5331,-14.9347,-3.0146,-11.8295
648.4375,4.0686,-32.5156,-6.3293,31.3646,0.9699,8.3283,-0.8442,-23.6031,2.7685,-14.9923,0.7142,-2.1133,4.0272,-16.7860,-0.7173,-17.9341
656.2500,1.6947,-45.7555,-11.2183,29.8527,-1.1880,6.6615,-2.7163,-17.5228,6.4711,-11.4336,2.2945,-0.6874,2.8087,-3.4796,2.2593,-20.8293
664.0625,3.9339,-52.3699,-17.2032,22.7940,0.3932,10.1506,1.8182,-9.6410,18.6846,-4.3583,3.4502,3.9456,6.5917,-0.9854,4.1592,-30.4029
671.8750,3.8717,-35.1033,-17.6414,19.4540,-1.3683,10.2765,6.4065,-8.8247,20.5830,-0.6685,4.9760,5.0231,6.7826,1.8727,2.1372,-38.1441
679.6875,3.1590,-20.9258,-14.4406,22.5003,-7.6547,8.9687,4.5068,-14.3528,14.0547,-3.4110,4.4542,1.2922,-0.5437,7.8061,-1.5927,-35.6514
687.5000,0.4628,-36.8490,-15.7829,32.1306,-7.8349,11.3651,3.5322,-19.5733,16.1402,-8.3472,5.1147,1.4443,-1.4888,-1.1467,0.7425,-35.1143
695.3125,-2.9094,-36.2270,-16.5511,35.1287,-3.3005,8.1530,7.9098,-19.9681,21.7223,-9.5982,2.4668,2.4963,2.2070,-9.4606,5.5906,-42.1393
703.1250,-4.3807,-2.0583,-12.5140,26.2183,-4.4171,-0.8347,8.3692,-19.9599,20.5908,-7.5508,-3.2413,1.6431,-2.2191,4.0149,6.7712,-46.6966
710.9375,-1.8148,-7.3243,-14.9553,26.1104,-6.1861,-0.8165,4.5120,-21.2314,20.7341,-5.9946,0.6169,3.5203,-5.6006,11.5788,5.9314,-49.2547
718.7500,0.5686,9.2907,-12.3359,29.6003,-4.0428,-3.4706,5.1846,-13.8645,21.9862,-2.4482,0.7423,0.2327,-4.1565,-3.3912,2.1646,-53.9344
726.5625,3.2471,28.5155,-9.8477,23.4510,-7.4868,-7.3743,5.1686,-11.1663,20.2690,-1.1404,-2.3637,-2.6593,-5.1961,-5.8835,2.0869,-52.3853
734.3750,0.8952,27.4194,-14.0250,15.5045,-13.3958,-6.0121,2.9290,-15.8966,16.6932,-0.3117,3.9846,0.5922,-5.4679,5.4487,7.7034,-52.3224
742.1875,-3.5922,59.6289,-10.5895,13.4783,-11.2086,-8.2242,5.3108,-13.6673,16.4015,2.7863,4.7850,1.4515,-4.1320,-5.9088,6.7963,-59.7282
750.0000,-0.2896,58.2991,-10.0298,16.6863,-10.5986,-8.7575,3.8352,-14.0348,21.1761,0.1839,-0.6678,4.8072,-6.7661,-22.2360,3.5206,-61.5164
757.8125,-6.1647,93.6979,-5.0711,16.8237,-13.7635,-14.7351,-1.4459,-11.5420,14.3226,3.4938,-0.4082,6.0172,-13.8830,-11.7258,-2.5317,-65.8318
765.6250,-8.9722,68.3604,-14.3927,15.1949,-11.9990,-10.0782,0.0213,-8.8818,11.4930,7.5318,12.6115,10.5800,-10.1066,-8.9039,3.2373,-71.4696
773.4375,-2.3383,46.7190,-20.3719,9.4259,-7.7686,-0.0857,0.3293,-3.1313,16.7155,9.6125,14.2526,12.5388,-5.3368,-28.4690,5.3430,-72.5510
781.2500,-1.0400,81.6293,-15.3745,2.4822,-9.0989,-0.7300,-5.6416,2.2389,13.5917,13.0744,7.8490,7.5767,-7.2182,-23.1239,-1.5324,-75.1255
789.0625,-5.7688,75.7991,-20.4962,0.1123,-9.3990,-5.4402,-2.7639,6.8801,9.7148,16.8112,10.2370,5.3759,-5.3252,0.8555,-0.0810,-82.9624
796.8750,-9.4537,54.6094,-22.8486,-0.7127,-3.5318,-4.7334,4.1318,8.9825,14.5913,16.3582,8.2129,4.9704,-6.9990,1.9761,1.8745,-81.7710
804.6875,-3.4913,32.9759,-26.7616,-2.4260,-0.7923,3.5209,2.8232,3.1591,17.9591,11.5814,3.9473,5.3472,-7.7804,-5.6729,2.3130,-82.3793
812.5000,-1.9032,44.3410,-29.0167,-8.7525,-2.4772,4.1430,2.6667,1.8193,11.9398,12.7874,6.0676,4.5985,-4.0479,-2.5542,3.4140,-88.0580
820.3125,-7.7563,41.8443,-29.9109,-10.5573,2.1362,1.7406,6.6443,7.3070,14.6717,18.0344,11.3177,6.0155,-4.4302,-3.7194,-0.4527,-90.6825
828.1250,-9.1795,40.9750,-27.4626,-5.6482,10.8883,0.8023,6.3915,10.2639,18.4959,18.9242,6.8665,3.8318,-10.7074,-2.0904,-7.8910,-95.3219
835.9375,-6.0737,58.1424,-25.4045,-6.3462,11.2982,-1.8501,3.9187,10.5575,11.6275,18.4879,1.4689,-1.3173,-13.2979,10.9962,-10.1880,-100.2394
843.7500,-8.5088,44.3387,-30.4576,-8.0703,9.2834,-0.8258,3.8571,5.3436,8.8364,18.3203,9.8083,0.3455,-9.4551,13.7239,-7.6775,-101.6052
851.5625,-8.5877,17.2608,-34.9141,-6.1696,14.0161,-0.1119,5.2687,0.6468,14.0792,19.4182,22.6000,6.2383,-5.3895,-3.1014,-6.8392,-101.2675
859.3750,-5.4683,67.5015,-26.3495,-11.4281,20.2858,-6.9563,8.2337,1.8279,8.2189,21.3976,18.4846,5.5223,-5.3285,-14.6061,-7.9081,-107.3595
867.1875,0.9703,16.9429,-37.8868,-11.3444,19.8128,3.1336,7.5872,-7.7083,6.3639,14.2129,18.1798,8.8128,-2.3081,-6.1324,-2.7694,-109.4837
875.0000,-3.3973,34.7774,-31.8644,-8.2667,21.2765,1.7442,6.4572,-13.4130,6.2144,13.7580,18.3446,3.6292,-2.6516,-1.0266,-9.4458,-108.6271
882.8125,1.8326,25.5149,-31.4366,-3.1220,27.3620,-0.1816,9.6600,-16.5640,8.9340,14.1005,23.2720,2.6723,0.0808,-5.4116,-8.9770,-110.0696
890.6250,0.0329,70.2829,-23.4577,-6.1648,30.8262,-4.6513,13.7541,-16.4392,3.4868,16.6150,18.8403,-0.8971,-3.9727,7.0762,-12.5476,-115.7930
898.4375,-1.2881,59.6881,-25.9762,-7.1265,25.5325,-3.0594,13.1196,-12.7715,4.0837,18.4618,19.5656,-1.2423,-4.9041,19.9793,-13.9636,-112.7863
906.2500,4.1279,57.7761,-25.3844,-6.0635,27.3921,-5.7306,13.8679,-1.1292,7.8149,23.4576,19.5029,-2.0837,0.0604,5.8762,-20.9587,-112.3359
914.0625,9.0336,40.7188,-24.8865,-3.2707,32.7717,0.2141,13.3340,-5.6717,9.5287,21.1491,19.2603,0.9799,0.1922,0.4435,-27.8761,-109.2666
921.8750,6.0975,21.5218,-25.5029,2.2328,34.5646,6.9868,8.1563,-15.6995,5.8015,17.7369,20.5627,2.6780,-5.1542,24.4777,-37.4776,-108.0871
929.6875,8.2027,-7.5282,-28.2673,5.7810,37.7126,6.2984,8.0181,-17.5714,7.2629,16.9668,22.5979,2.5409,-0.3021,29.0127,-44.7796,-106.1477
937.5000,10.2725,-5.9247,-24.5842,8.7532,42.4186,8.0570,13.4064,-25.7471,9.1727,12.5647,19.7547,1.5210,7.4114,11.6073,-52.3095,-104.9640
945.3125,6.1018,27.3953,-15.0914,9.7918,40.1456,8.9610,14.2666,-41.0335,4.5902,9.1368,19.9115,1.0458,0.9710,17.3189,-63.6485,-101.3470
953.1250,6.2145,14.0860,-16.7171,9.7216,41.5439,7.4665,15.3592,-40.1256,5.1091,13.7086,25.5057,0.3355,-4.2687,37.5709,-73.6337,-102.1198
960.9375,7.3130,15.5146,-13.4184,8.9832,47.3635,8.2258,15.5894,-40.2703,11.6256,16.4694,24.9046,-4.7476,0.5485,42.5488,-81.4054,-101.5449
968.7500,8.6833,25.9406,-8.1391,12.1031,44.0820,12.1478,7.7795,-52.0592,10.6172,10.0953,20.3712,-4.3660,4.5905,40.6274,-85.8540,-95.8765
976.5625,7.5403,53.8126,-1.9770,8.9100,37.1915,4.6875,3.3618,-49.5485,1.4584,9.4202,14.2034,-2.4849,0.1440,40.6161,-95.2448,-90.1175
984.3750,4.9643,40.2738,-2.3067,4.1002,37.3737,1.3102,7.3229,-36.8104,4.7831,13.4723,12.6824,-3.4111,-2.0800,31.9799,-100.9665,-81.3889
992.1875,4.1944,45.5395,0.8879,5.3739,37.5936,2.2002,5.1260,-32.6030,11.0759,15.7730,12.7658,-3.7237,-2.2685,20.9554,-104.0158,-77.3462
1000.0000,8.6652,53.2915,0.9059,5.5915,28.8706,2.0215,-4.3217,-33.3993,8.1027,16.3329,14.7830,0.1561,-0.2216,24.8979,-105.5840,-75.5967
1007.8125,6.2772,66.1565,1.1134,-3.6797,25.5799,-1.0541,-3.7534,-26.5215,5.8648,20.0262,12.8168,-4.7031,2.1091,39.6528,-99.7936,-73.4411
1015.6250,1.6416,52.1735,0.6702,-9.0981,31.4697,-2.4844,1.1109,-16.9553,11.2096,21.8067,12.9106,-10.0776,0.1573,38.3450,-78.4288,-63.5274
1023.4375,0.2736,60.3766,3.0023,-5.6639,31.0681,-5.4529,-2.9916,-4.7815,6.8695,24.3545,14.0847,-10.5684,-4.6705,27.2515,-71.8807,-58.7593
1031.2500,0.9013,64.1582,-1.7378,-2.5948,20.6210,-0.6691,-5.7346,3.9578,0.8648,26.3687,11.4719,-10.2408,-1.4535,30.2596,-81.3570,-66.3776
1039.0625,1.2406,62.8459,-4.2247,-8.3673,18.1745,-0.6764,1.1716,11.7990,10.0441,29.5898,7.7527,-10.6972,0.6028,27.1011,-76.8144,-67.4010
1046.8750,-1.1381,67.7061,-1.0168,-16.1756,23.8238,-10.5838,4.1882,19.9028,17.7479,33.2386,9.1757,-11.1568,-4.1949,10.9759,-62.8388,-58.9736
1054.6875,-5.1595,61.3049,-1.1738,-14.9218,18.9015,-6.7363,-1.3314,16.3237,10.5346,28.2280,7.9233,-13.5228,-5.1048,13.2901,-59.5942,-51.2907
1062.5000,-4.9177,97.6801,3.9889,-11.0556,12.5499,0.0542,-4.1638,11.9300,1.1830,24.1459,1.0850,-17.3359,-2.9964,16.7236,-60.6871,-54.4452
1070.3125,0.2291,118.6752,6.8251,-11.3011,14.2988,-3.8760,-1.6181,16.8748,5.5268,29.6775,9.8174,-13.1124,-2.7160,-6.8584,-51.8481,-55.6597
1078.1250,-6.5808,154.4450,11.2789,-13.6217,11.3453,-10.7007,-2.3578,21.7094,7.5146,37.1432,17.7783,-10.0718,-7.0567,-12.5657,-52.3517,-58.3709
1085.9375,-8.1403,129.8314,6.2704,-10.9456,1.3721,-1.8200,-9.0080,12.9456,6.1090,30.5769,15.0613,-5.3837,-6.5829,7.4574,-48.9960,-53.6405
1093.7500,-1.7972,132.0456,8.0993,-11.6168,2.1825,0.7381,-9.2880,13.3793,3.1049,27.5042,9.9296,-6.6527,-1.4300,5.2820,-40.5670,-48.9130
1101.5625,-1.5063,137.3716,7.2893,-13.6113,2.2392,-2.0501,-4.2200,11.8528,4.8671,30.7132,19.0198,-5.8335,1.5063,-5.8984,-39.1021,-51.1514
1109.3750,-9.0445,135.8941,3.4178,-14.0632,-6.6462,-5.5544,-2.0569,5.9182,8.3623,30.0901,23.4732,0.7185,-3.7696,1.0357,-34.6165,-54.0645
1117.1875,-9.8668,147.2339,6.4289,-16.2561,-5.3790,-9.7431,-1.6346,10.8002,8.9358,28.1423,13.6905,-0.9474,-6.0463,2.5924,-24.2011,-51.5229
1125.0000,-3.2131,143.3654,7.9311,-15.1883,-2.9020,-3.8601,-2.7960,16.5168,8.4665,26.5909,6.6499,-8.0930,0.3160,-1.8525,-20.6396,-46.8949
1132.8125,-3.9254,155.9610,11.0636,-12.5852,-13.0859,-2.0672,-8.9227,16.1515,3.4013,23.3889,-0.6317,-8.8865,0.9507,10.0168,-23.6912,-41.3446
1140.6250,-6.0985,140.9731,9.7768,-11.5425,-19.3432,-5.5453,-14.2298,13.5208,-1.0763,17.7414,-1.7191,-4.0233,-2.1829,12.0857,-11.6315,-30.6750
1148.4375,-5.5514,145.9173,11.5814,-9.7326,-14.5572,-5.3582,-14.3625,15.1283,-4.0592,18.1759,4.1758,-5.9501,-1.0652,-8.2736,-4.9168,-28.4366
1156.2500,-2.1646,147.5255,9.9076,-6.6907,-16.5146,-1.0624,-15.0611,20.9201,-5.7288,20.6354,5.8144,-7.2984,0.9306,-13.8685,-8.2530,-32.2234
