Time,Cz,Fz,Fp1,F7,F3,C3,P3,O1,Pz,Oz,O2,P4,C4,F4,F8,Fp2
234.3750,-5.5563,5.2857,-8.8554,-6.7859,3.8430,-15.6242,44.0677,-1.4704,-21.2471,56.7068,-3.3024,-6.3094,15.3121,-86.5277,3.0947,-23.4023
242.1875,-3.0446,1.8147,-6.8647,-3.5076,9.0392,-6.6109,27.0998,-0.2707,-25.5437,48.2154,-9.2697,-13.4990,14.0378,-74.3728,5.9578,-20.1059
250.0000,-6.0149,3.2272,-3.5556,-6.0464,10.3460,-5.1455,-1.0198,2.4010,-21.9830,54.2790,-8.5951,-7.4827,10.8580,-48.7469,-1.3139,-13.4230
257.8125,-9.4070,9.5076,0.0892,-14.4390,12.4623,-15.3929,-27.9987,10.2464,-20.1857,63.9335,2.3024,-1.2776,7.7454,-21.9260,-5.7534,-4.6908
265.6250,-4.7788,7.3236,3.0140,-18.5863,15.2679,-16.5855,-56.8711,9.3153,-21.2411,61.1561,2.1395,-3.5670,7.7709,8.1394,-1.2327,4.7646
273.4375,-5.4388,3.9587,4.4988,-16.8898,9.7433,-8.6732,-83.6750,15.5282,-14.9495,54.0769,-3.7761,-4.5346,1.5903,39.7773,-1.4828,12.7281
281.2500,-14.4945,7.9427,8.3491,-16.9515,6.1153,-4.9529,-110.6033,30.8816,-2.8371,54.7830,0.5852,-3.8213,-10.3355,73.8103,-11.1137,21.7157
289.0625,-16.7932,4.5990,13.9308,-17.1960,13.1061,-5.4374,-133.0463,35.8715,2.5899,50.4647,3.0435,-6.9961,-14.3083,112.5616,-16.8006,31.7889
296.8750,-10.2128,-2.5435,16.5446,-12.4588,17.8170,-3.9414,-164.2827,33.1432,6.4437,36.2717,-1.7866,-5.1567,-9.8534,126.3486,-8.4743,36.4745
304.6875,-3.9221,-1.6879,15.4184,-7.6944,21.0047,0.5665,-196.1341,40.4923,18.0736,23.9050,-2.9163,2.3922,-7.1029,92.5237,4.1468,30.3340
312.5000,-3.4520,2.1708,16.7338,-5.8765,29.1764,4.5072,-220.2202,45.9138,27.9820,19.9424,0.4480,7.7394,-5.9116,67.7771,7.6833,26.1479
320.3125,-9.6336,3.7184,22.2672,-8.2663,31.9623,0.7874,-244.6927,38.9183,28.5356,20.2958,4.0745,9.2648,-3.2157,106.3662,2.9232,37.3528
328.1250,-12.6384,-1.8301,23.7065,-12.1764,31.5292,-6.3681,-239.0367,39.2514,25.3254,11.9085,1.8135,5.8009,-2.3839,142.9976,0.5429,45.5024
335.9375,-7.3803,-6.3499,23.5902,-6.2262,40.3861,-2.3960,-234.8113,39.9981,27.7398,6.6689,-4.4258,5.4905,-2.0764,115.4087,5.7884,38.7300
343.7500,-12.2820,-7.5865,22.1241,-6.3154,36.7246,-1.2794,-204.0303,41.6586,31.9206,0.4453,-4.4446,9.1808,-4.9665,115.9152,2.8607,37.5895
351.5625,-16.8235,-2.1020,22.7185,-12.8328,27.6297,-6.3754,-195.9997,38.5650,34.3844,-0.8057,-1.0158,12.2543,-6.1289,140.5406,-1.3085,44.7205
359.3750,-11.6442,-7.8101,21.6787,-11.7640,27.5561,-11.0278,-175.8459,37.9748,33.4007,-4.2005,-6.3191,3.7419,-5.8549,139.5325,1.1057,43.6707
367.1875,-10.3490,-10.9922,19.1130,-4.1175,28.1651,-10.1968,-154.5284,41.7521,31.5888,-7.4506,-7.7740,0.1122,-5.0154,111.4441,5.2259,35.2888
375.0000,-14.6327,-3.8509,16.8030,-5.6623,24.4662,-8.4808,-139.1020,43.0523,34.0625,-4.9663,-2.2724,4.3148,-4.2535,88.4653,6.0042,30.2041
382.8125,-7.9816,-0.6807,14.2924,-9.2854,26.4232,-3.8506,-125.7443,45.0412,36.7483,-3.9703,-5.7546,6.1533,-2.4512,60.3160,7.1993,23.4196
390.6250,0.4259,0.8993,11.4660,-8.6279,26.9445,1.1369,-120.8212,47.3031,39.6993,0.9477,-4.2980,10.1517,-0.1330,30.8331,4.6505,14.5878
398.4375,-2.0724,5.9769,9.3015,-6.5073,28.3467,2.8164,-125.1765,46.0903,42.3228,12.5452,10.5101,16.9939,0.8116,-3.3691,-0.7599,4.5315
406.2500,-5.9362,5.7886,11.0178,2.0412,37.7497,3.9541,-132.3317,40.6628,40.2600,15.3494,10.1245,14.4667,-2.9639,-31.0457,-2.0399,-2.3276
414.0625,-3.6126,3.5629,14.0320,8.3830,40.1808,4.9032,-135.9656,37.0647,37.3213,6.2553,-1.0853,6.8909,-8.4869,-22.4624,-4.6645,0.0317
421.8750,-1.1624,5.0809,12.7624,1.5463,37.5280,5.8464,-137.6939,36.9107,39.2744,5.6564,6.0325,5.3471,-9.0936,-12.0679,-10.4995,1.3283
429.6875,-7.0560,5.3955,10.9962,-7.0667,45.3113,4.2313,-135.8764,35.0177,41.0549,15.7627,18.3827,7.0545,-8.1811,-27.0015,-12.0234,-3.0735
437.5000,-15.4112,8.2700,14.4382,-10.8266,48.8920,-4.0520,-138.2604,29.1216,38.1299,20.8626,18.4531,7.5895,-11.2883,-13.1911,-10.1908,3.3203
445.3125,-12.3535,9.7709,16.9036,-11.8756,36.6077,-8.3143,-132.4845,17.3718,33.9090,16.1821,13.9550,4.5996,-13.5656,29.5622,-9.1819,16.0536
453.1250,-5.6640,5.6091,15.6856,-5.2919,28.0795,-1.2582,-125.5399,6.0604,33.7240,15.7492,7.9503,3.1144,-11.6813,33.3896,-9.8995,15.5564
460.9375,-7.9039,7.0289,14.7196,-4.5980,26.3862,-0.7072,-122.7283,1.4652,38.3131,27.3495,3.1683,9.6185,-7.7884,16.0467,-13.2552,10.8572
468.7500,-5.8333,12.8122,13.3612,-18.9154,22.3616,-8.9193,-127.7907,2.2669,40.6848,38.2158,1.7070,17.4256,-1.3591,21.2201,-11.1693,14.2628
476.5625,1.7681,10.0459,12.4381,-23.1195,20.2168,-9.9399,-133.6511,-4.5988,39.6397,40.1716,-4.6689,18.3785,3.5221,26.1178,-2.7998,17.0030
484.3750,-1.5706,6.6150,12.2209,-12.2097,24.0690,-7.4457,-126.1501,-1.2161,36.8134,39.1536,-10.1209,16.3804,-0.4505,2.9905,-2.5744,9.9010
492.1875,-5.3287,12.7680,12.4134,-8.3441,27.3115,-4.6210,-126.9630,0.9713,37.0223,48.1946,-5.8791,17.9763,-4.7447,-24.4229,-7.3978,3.0586
500.0000,-3.6411,10.7240,9.6248,-17.3566,20.8670,-1.3394,-112.8101,2.9908,35.9295,46.7610,-3.5464,15.5826,-8.4406,-1.3742,-13.5716,6.3059
507.8125,-5.5731,7.2445,8.9982,-21.1250,14.9543,-2.4476,-98.6720,8.3567,31.7723,37.2336,-5.5791,11.8034,-13.0433,32.9617,-20.5779,12.3001
515.6250,-8.0336,10.1324,9.0779,-17.0178,18.7533,-6.3726,-88.5773,17.1893,24.0194,31.8574,-4.8202,12.1005,-11.8267,18.2799,-21.1748,8.0693
523.4375,-8.0490,9.9887,7.6564,-13.8803,22.9738,-6.4611,-81.2092,19.6656,17.4922,24.6533,-3.4454,16.0788,-8.5804,-2.4428,-16.6602,2.4191
531.2500,-12.0005,5.7979,7.7703,-16.8519,21.7096,-9.3566,-74.8908,17.1325,15.1712,13.4903,0.3598,17.9154,-14.2857,22.1520,-18.0900,7.5285
539.0625,-11.5314,3.3641,8.7182,-17.5825,26.8041,-9.3947,-78.1697,16.5400,9.9393,6.4719,4.0869,15.6889,-17.7051,31.0808,-16.6412,9.6624
546.8750,-4.5663,0.8284,8.3432,-9.1272,33.0551,0.4401,-82.6989,11.8911,2.8090,-1.8406,-0.6711,13.5877,-10.5799,7.8948,-9.4875,3.7207
554.6875,-2.9334,2.4445,9.9865,-1.3735,30.0776,2.7549,-94.2065,7.7927,1.1364,-9.7616,-0.9775,15.3344,-7.0518,11.9755,-11.1255,4.5933
562.5000,-6.0090,4.4320,12.9168,-1.0447,27.8376,-6.1260,-103.5269,3.6082,-0.6531,-8.6161,10.6595,16.8110,-9.9783,36.7571,-14.3167,11.4918
570.3125,-10.7570,-0.1995,13.5375,-0.5492,34.6075,-7.6313,-103.3598,2.9310,-6.6488,-6.8070,14.9161,13.0043,-11.5685,38.8427,-5.3466,13.0474
578.1250,-14.7489,-1.7623,13.9655,3.5481,39.5434,-2.0633,-96.6212,4.5235,-12.6452,-12.8253,7.5905,6.2520,-12.6626,29.5751,3.7314,12.2012
585.9375,-11.9122,2.3812,15.2986,6.6170,37.2863,-0.2177,-93.6195,3.5981,-15.9994,-17.4546,5.2943,3.2414,-13.9916,31.8829,2.2210,13.5293
593.7500,-10.0663,0.5001,14.2498,7.0080,32.5371,-0.0535,-87.2916,-3.1394,-18.2784,-18.7158,11.2163,3.9462,-13.8698,41.9991,-1.8698,14.1653
601.5625,-13.0618,-6.2913,14.2147,6.4318,32.9370,0.6309,-82.4345,-13.0450,-22.8860,-23.9058,11.1590,0.0063,-14.7380,60.0738,-0.1635,17.7385
609.3750,-7.2680,-11.7635,18.0665,6.8638,39.1698,1.0735,-80.3092,-22.6470,-31.1940,-32.4405,0.2689,-9.3598,-14.8030,86.1037,4.6431,25.9599
617.1875,2.9226,-12.4535,19.6084,7.5574,39.8797,2.7542,-77.0060,-30.1466,-32.8988,-36.5276,-2.7823,-11.9437,-11.8510,93.8433,6.5578,28.9101
625.0000,2.2768,-6.4714,15.6742,3.6679,34.0332,2.2867,-69.0740,-29.1099,-24.3594,-31.0167,10.5142,-7.2164,-12.1988,67.4824,6.6019,22.2447
632.8125,1.0923,-0.4840,11.5524,-0.2230,33.1047,1.4712,-53.9765,-25.3884,-23.2743,-24.2912,19.9627,-2.8425,-14.8799,30.4698,9.6701,13.3330
640.6250,2.1935,-0.4420,12.0599,0.2052,37.4455,1.1324,-50.8042,-20.4807,-25.2751,-23.5450,19.3409,-1.5067,-17.2923,25.4242,7.9753,11.7674
648.4375,-1.7926,-1.2971,14.1787,-1.5841,36.7710,-2.0919,-54.1901,-16.1032,-18.7692,-27.5265,20.7003,-2.8251,-20.3866,49.7004,-0.1336,17.0016
656.2500,2.3497,0.2704,15.5870,-1.5498,35.0674,-1.0639,-61.5192,-21.4497,-17.4735,-32.2596,18.0948,-2.7352,-17.6688,57.7982,1.9220,20.5110
664.0625,11.1062,-2.0871,15.8658,4.5987,36.6490,2.9820,-66.6086,-25.7236,-24.9958,-35.3647,8.8416,-3.6868,-10.2815,49.2801,10.8706,19.4058
671.8750,6.6240,-5.0518,18.2113,7.3470,42.4670,1.6231,-79.5688,-23.4787,-28.3431,-30.9283,8.7807,-10.2211,-8.5607,58.6995,12.1090,21.9633
679.6875,-1.3164,-7.0370,21.7963,2.9756,50.7047,-2.3075,-85.2401,-16.5204,-34.0780,-33.3102,10.8535,-16.7221,-12.9036,89.8446,10.2799,30.1943
687.5000,0.1714,-5.3492,25.0409,6.4844,51.8320,-2.8348,-92.4130,-22.6812,-40.5835,-42.8494,6.8809,-13.5300,-13.8266,102.5446,14.5054,35.6580
695.3125,-4.7118,-4.7063,23.3995,8.4606,42.3103,-7.7876,-88.5904,-20.0896,-34.4008,-42.0893,11.2710,-10.0086,-14.3635,104.5448,11.3257,34.9553
703.1250,-11.5528,-1.7450,21.5928,-1.6995,37.0751,-7.8953,-89.3685,-12.5146,-24.1494,-25.6966,24.0221,-5.9490,-16.4668,118.7183,-3.0362,35.8096
710.9375,-7.7685,2.4203,22.2460,-8.7823,38.0462,-0.4863,-91.6689,-12.2857,-19.2129,-19.7457,28.7410,2.7476,-17.8905,127.9907,-12.7727,37.5387
718.7500,-4.4528,1.6846,20.8582,-2.9551,35.6917,-0.4613,-79.1786,-11.0317,-16.1144,-29.7598,27.1287,4.3047,-18.0237,109.0070,-4.7664,33.6854
726.5625,-3.2096,2.2208,19.8470,5.4106,38.0709,0.2642,-86.8086,-15.4558,-19.8626,-30.9326,26.0217,-1.6846,-14.7212,72.4177,14.2672,27.9491
734.3750,0.6190,-0.8497,19.6708,5.1375,44.1160,7.2753,-91.5165,-19.4888,-29.6486,-29.9877,22.7681,-7.1371,-11.7934,70.3848,20.3026,27.6743
742.1875,4.1312,-8.1372,22.3893,7.8135,45.2025,13.2972,-90.5643,-35.3184,-35.3679,-39.7665,16.8543,-5.7290,-7.1191,103.7496,18.5857,35.0779
750.0000,3.0073,-11.1677,25.5246,9.6357,42.5093,12.4070,-97.8947,-43.0914,-41.7005,-48.5712,13.9382,-5.0146,-2.2007,142.3767,21.1528,45.5365
757.8125,3.3112,-2.5087,25.5346,1.5604,32.9322,7.2246,-95.6701,-42.3509,-47.0769,-39.7411,23.4155,-6.8348,-3.2362,166.1002,17.0742,52.3839
765.6250,5.4288,6.7773,24.5681,-3.1224,23.9241,4.0789,-106.3154,-39.8959,-41.4564,-21.9955,38.1450,-4.5524,-6.8347,165.8634,8.7077,52.3177
773.4375,6.0473,0.9829,23.5913,3.6976,26.1321,8.5203,-103.7701,-48.2313,-39.6943,-22.7683,36.9918,-0.3208,-2.9885,148.7138,14.4067,47.5571
781.2500,8.0110,-4.9552,21.7341,5.3057,31.0801,10.7784,-93.0802,-46.0698,-45.2196,-32.5055,29.4708,0.6179,0.0604,135.9572,23.0016,43.9325
789.0625,11.7732,3.8761,20.1151,-0.5283,25.7483,3.4086,-87.3724,-41.3558,-39.3531,-24.9541,36.8956,2.0710,-0.2762,120.7181,20.9372,41.3054
796.8750,12.7173,10.2902,17.3282,0.2192,21.7851,0.5105,-75.6379,-36.0887,-34.4515,-22.4918,45.8014,4.6446,3.5324,90.8020,21.1715,33.7418
804.6875,13.9114,5.7275,15.7844,5.3666,27.1632,6.5984,-69.2421,-35.5912,-37.2759,-29.0428,42.0420,3.6100,6.0993,70.1149,25.5218,27.4038
812.5000,16.9390,0.3989,17.5108,6.0384,31.4097,8.7946,-82.1467,-33.3322,-38.3272,-30.3093,35.5648,-0.9920,1.4506,85.5645,23.5982,30.6365
820.3125,16.9965,-3.3607,21.6796,7.0301,32.2265,5.3577,-94.0415,-26.6642,-42.4527,-40.6733,30.0145,-8.9047,-0.4079,129.6526,23.2818,42.1765
828.1250,17.8783,-2.8837,25.6607,7.6730,32.1920,1.7403,-117.1870,-22.0415,-48.1369,-53.3640,28.5088,-14.6483,1.6660,166.6584,26.6342,53.1814
835.9375,18.2037,-6.3229,22.8910,-2.4165,26.7716,-3.7007,-120.9325,-9.8832,-43.1596,-53.8377,34.0539,-14.6302,-0.5560,190.6596,20.5498,56.3947
843.7500,15.9907,-13.2219,19.7144,-6.8461,24.8579,-2.1669,-121.6713,2.2110,-38.7633,-56.8264,32.4210,-10.9047,1.2289,201.0441,17.5124,55.6086
851.5625,19.0214,-14.3538,22.4239,1.0376,27.4984,2.3929,-134.9340,-8.0755,-40.4846,-65.6753,23.1632,-8.8175,9.5844,198.9575,25.2025,57.2391
859.3750,24.8827,-10.1731,20.1364,0.9501,21.4461,0.1054,-139.7370,-5.4573,-39.3831,-61.7656,26.0443,-8.6093,11.7592,183.7021,26.5708,53.5542
867.1875,25.9932,-4.0055,15.6352,2.2357,12.9921,3.1919,-144.4581,-5.8527,-33.5801,-44.0001,32.9142,-6.4991,15.6890,146.0639,27.1055,43.7437
875.0000,25.8988,-2.4825,14.1443,11.6528,9.6960,7.4446,-142.4610,-5.2160,-35.1260,-38.8881,29.3601,-9.1525,20.8125,119.6933,29.8845,36.7697
882.8125,30.1398,4.2825,15.0516,13.9464,8.0356,6.8918,-146.3566,-7.5950,-31.4151,-27.3544,31.2074,-6.8614,20.6953,103.2395,25.5344,33.6721
890.6250,27.5379,14.2720,9.9342,6.1865,2.2303,9.8341,-141.2872,1.1624,-24.6352,-9.9020,43.6907,-0.1147,21.0373,70.5410,18.8482,24.1853
898.4375,23.4833,17.4409,4.5358,5.2958,-7.5439,12.4850,-127.0576,3.3104,-26.7360,-5.8007,44.9196,-0.5275,25.6925,48.7543,22.6884,17.7307
906.2500,27.3732,10.9724,3.6155,7.9364,-14.2850,9.9819,-113.2909,-1.4565,-31.1667,-13.8473,32.1182,-3.8555,23.8087,62.8270,27.1847,20.8849
914.0625,28.3291,5.1891,2.2570,7.4826,-15.4192,14.8155,-92.6617,-9.6798,-29.3940,-13.6822,25.0384,-2.0165,19.6552,64.0596,23.3399,19.3926
921.8750,24.1019,5.2786,-2.1930,7.3660,-19.4617,17.4676,-65.9508,-8.5597,-32.1906,-3.9621,26.1929,-5.3439,19.2818,42.0736,17.6044,10.7400
929.6875,22.7112,6.6754,-3.5157,8.8989,-28.6665,9.0479,-46.4163,-5.5463,-40.4882,0.4392,21.9359,-14.2234,15.2865,47.6668,16.4568,11.5711
937.5000,17.4178,5.3200,-1.9399,8.6553,-36.4763,7.3871,-24.9582,-12.2103,-46.7097,-7.0864,16.3304,-17.4089,7.5671,84.2269,13.0338,20.6470
945.3125,8.8952,4.9545,-4.1551,0.8804,-45.0987,6.3034,1.9295,-16.0816,-53.1048,-5.7157,21.8434,-13.7085,3.5767,113.2875,1.3253,24.4934
953.1250,4.5721,6.3448,-6.3904,-9.6968,-54.7930,-5.9895,13.6050,-19.1993,-59.0403,8.1471,27.4763,-7.6660,1.9209,135.4376,-3.5771,28.9666
960.9375,-2.8106,5.2019,-4.3587,-10.8288,-57.8154,-9.2008,13.0421,-19.5704,-63.5450,3.6876,21.2125,-6.1613,-3.1647,162.8904,3.2205,38.2134
968.7500,-7.5638,5.8880,-2.9864,-6.4430,-58.3746,-2.9383,27.7671,-22.5992,-66.8792,-5.6735,16.0147,-8.6369,-5.3103,169.2167,2.2579,39.9642
976.5625,-2.1982,8.3063,-6.8347,-7.5006,-58.5854,-4.1266,28.4434,-14.6131,-71.0557,0.3626,16.1254,-5.2164,0.4722,140.0976,-0.2650,30.4849
984.3750,-1.3821,1.6863,-9.1522,-6.7138,-53.5349,-2.9817,12.4903,-13.9895,-73.7882,-2.1996,9.0755,-0.0899,8.0013,121.2443,15.9692,26.8595
992.1875,-4.4416,-1.7557,-5.7763,-1.6741,-46.3763,1.5111,-5.1837,-22.2427,-76.4666,-9.8205,6.2878,-1.7290,7.6490,127.9904,27.0857,31.4725
1000.0000,-1.5359,6.3991,-2.7885,-1.8541,-47.0882,-3.7089,-15.6146,-23.1580,-75.5062,2.6032,16.1785,-5.0189,2.8916,133.4193,15.2018,33.1524
1007.8125,-3.1057,9.0691,-1.8713,-1.9528,-50.3075,-5.3191,-29.5932,-28.0435,-66.2068,14.1496,20.5998,-2.3295,5.2377,133.7056,10.1738,33.5370
1015.6250,-9.4221,6.3820,-1.9557,-1.7180,-49.1393,-0.4035,-46.3684,-30.5181,-55.4038,10.9990,18.3081,4.9987,12.5337,130.3994,15.7503,33.6133
1023.4375,-8.7610,14.4435,-1.7547,-5.7331,-46.0248,-1.8489,-59.8730,-28.7754,-43.9049,19.1110,24.5949,13.3490,16.7181,104.9423,14.6076,29.1923
1031.2500,-12.9836,20.3760,-1.6683,-8.4920,-44.7538,-4.6413,-61.6923,-24.9446,-33.8172,26.2805,34.2241,15.4800,12.2729,86.9504,17.8873,27.2575
1039.0625,-23.6069,19.4252,-1.1890,-11.0472,-43.0020,-4.8623,-55.8809,-23.5998,-32.5865,17.9905,39.9579,14.0967,4.7339,96.1067,27.0004,31.7851
1046.8750,-23.5516,24.3976,0.2253,-17.2705,-37.4403,-7.6074,-61.2361,-22.3499,-33.4823,15.5814,41.0599,19.4175,6.0540,95.4337,25.2393,32.9344
1054.6875,-14.5722,20.0700,0.2418,-15.5354,-29.0565,-3.6896,-60.1777,-24.4682,-29.8999,9.8809,32.7004,25.6902,14.8532,79.0564,20.7667,26.9069
1062.5000,-7.5520,8.6626,0.7196,-5.8819,-18.8316,8.2141,-59.6330,-35.1305,-32.2707,-6.3047,22.1502,28.6312,19.7966,67.5796,23.5215,21.9592
1070.3125,-5.8528,11.8299,2.2227,-4.2779,-13.0235,12.9968,-69.2785,-37.2106,-46.3537,-15.0015,22.1666,29.9483,19.0561,68.2920,22.5300,22.1293
1078.1250,-6.6609,17.2765,2.8837,-1.7681,-14.3169,13.5619,-70.9416,-33.7641,-58.6221,-18.7424,25.8607,28.2781,18.7076,72.4414,20.3614,22.9011
1085.9375,-6.2428,13.2802,2.2399,9.2028,-14.1138,16.1112,-71.6401,-29.9682,-60.9166,-21.3621,25.8968,26.4770,18.8555,59.1241,22.0298,17.9211
1093.7500,-7.2383,15.5269,0.4045,11.7619,-12.4250,14.9947,-78.0087,-23.6812,-60.6257,-14.5817,29.7769,30.7009,20.6954,32.0580,20.2950,9.9956
1101.5625,-10.6361,24.3716,-1.9925,3.2474,-20.2885,10.0805,-82.1199,-23.0906,-58.4183,-1.4330,38.3178,38.5397,25.3667,26.1994,17.8508,9.1109
1109.3750,-10.4762,29.4731,-3.7471,-3.9537,-32.7964,6.0386,-81.3137,-26.2689,-52.3719,5.7003,43.3818,43.5864,27.0166,38.4085,15.8328,12.7920
1117.1875,-13.0376,32.8303,-3.0837,-8.2871,-37.4789,4.6437,-84.8828,-22.9384,-46.6927,10.5980,44.2688,40.7845,23.5882,53.0874,10.2321,16.7574
1125.0000,-20.7834,29.3899,-0.9192,-8.6076,-38.7432,6.4689,-91.1735,-24.4408,-47.7334,12.6854,44.2632,32.4914,19.5585,85.0294,9.8137,24.9747
1132.8125,-19.5755,20.3919,1.6680,-4.9535,-38.7197,6.2070,-92.5986,-37.1228,-47.1492,7.5382,39.8428,29.2032,17.9380,112.8706,13.9819,32.5352
1140.6250,-10.2521,19.5304,5.2001,-2.6530,-29.7046,5.3926,-101.3811,-38.2178,-40.1787,-3.1881,28.7224,29.5081,19.8322,106.6220,13.1078,32.4812
1148.4375,-5.8000,18.6514,9.8106,1.4971,-19.3537,9.4438,-109.2966,-44.4076,-38.2683,-13.2075,19.8273,20.4895,20.3586,107.6259,13.0372,34.5359
